Issue id,Summary,Status,Priority,Resolution,Description
13430490,Shell suspended in background,Resolved,Minor,Fixed,"The hbase shell process hangs when running in the background with piped input. {noformat} $ cat command.sh #!/bin/bash echo ""list"" | bin/hbase shell > shell.out 2>&1 $ ./command.sh & [1] 62907 $ [1] + 62907 suspended (tty output) ./command.sh{noformat} This regression was introduced with JRuby 9.1 -> 9.2 upgrade and the process hangs on this line: [https://github.com/apache/hbase/blob/master/hbase-shell/src/main/ruby/jar-bootstrap.rb#L41]"
13427251,Update protobuf-java to 3.19.4,Resolved,Minor,Fixed,"Refer, https://nvd.nist.gov/vuln/detail/CVE-2021-22569"
13426622,Metrics for tracking of active scanners,Resolved,Minor,Fixed,"Active scanners take up resources on the RegionServer. This can result in GC issues or even OOMs in cases of leaked scanners. It'd be helpful to have metrics for tracking scanners. I was thinking of: * activeScanners - a gauge, showing the number of active scanners at a point in time * scannerLeaseExpirations - a counter of lease expirations"
13435130,TableInputFormatBase should cache RegionSizeCalculator,Resolved,Minor,Fixed,"TableInputFormatBase's getSplits() method instantiates a new RegionSizeCalculator every time. Instantiating a RegionSizeCalculator involves scanning for all regionlocations for a given table in meta. This can be costly for large tables, and we don't know how often a subclass will call getSplits(). When initializeTable is called, we already cache the RegionLocator and Admin that are used for passing into the RegionSizeCalculator. We should similarly cache the RegionSizeCalculator itself at that same time to avoid unnecessary meta scans on repeat getSplits() calls."
13429192,"LICENSE handling should not allow non-aggregated ""apache-2.0""",Resolved,Minor,Fixed,"our non-aggregated license check currently allows the malformed name ""apache-2.0"". All ALv2 licenses should be aggregated. - remove ""apache-2.0"" from the {{non_aggregate_fine}} list - figure out what dependencies are referring to this license and correct them in {{supplemental-models.xml}} nice to have: maybe add a precommit check that complains if the {{non_aggregate_fine}} set is changed?"
13424517,Allow configuration of IPC queue balancer,Resolved,Minor,Fixed,"Currently we randomly assign IPC calls to queues using a RandomQueueBalancer, which relies on ThreadLocalRandom. I would like to make that configurable so that one can plug in their own queue balancer. This usefully combines with the existing ability to specify a pluggable queue type."
13425864,Allow disable of region warmup before graceful move,Resolved,Minor,Fixed,"We have encountered two issues with region warmup before the assignment manager gracefully moves a region from one regionserver to another. The first instance is HBASE-26722. Part of the failure chain is temporary double assignment like conditions where both the source and destination regionservers think they have exclusive rights to storefile management (as they should) but warmup opens a region before it is closed and then both regionservers take compaction related actions. While this can be remediated with more care to this case, it is unclear if warmup affords significant advantage. The motivation of the original commit in 2015 introducing this feature was avoidance of blockcache misses once region ownership transfer was advertised to clients. Depending on use case and additional default-false schema options (like preload) this could be valuable. Or not. The second instance is in place upgrade from HBase 1 to HBase 2. In a scenario where regionservers have been replaced by HBase 2 versions, but the master is still HBase 1, the region warmup RPC request fails. This is not particularly harmful but indicates it will not be useful during the transition period. We think it would be "
13425290,Remove 'patch' file added as part of commit for HBASE-25973,Resolved,Minor,Fixed,
13426540,Extend hbase shell 'status' command to support an option 'tasks',Resolved,Minor,Fixed,"Extend status command to support an option 'tasks', which will iterate over live regionservers and pretty print the status of any active MonitoredTasks. 1. Expose monitored tasks state in ClusterStatus API via new option in ServerLoad 2. Add shell support for interrogating monitored tasks state in ServerLoad Here is a prototype running on a small test cluster of a fork of branch-2.4: !Screen Shot 2022-02-03 at 5.57.26 PM.png!"
13429415,TestMobStoreScanner (testGetMassive) can OOME,Resolved,Minor,Fixed,"Running TestMobStoreScanner, looks like it may need to go on a diet. The test case testGetMassive will reliably OOME for me. It might be because I am using an aarch64 Java 8 JVM and surefire.Xmx as currently defined in pom.xml at 2200m is not quite enough. {noformat} 2022-02-18T17:04:04,886 ERROR [RS:0;buildbox:45315] util.OOMEChecker(40): Run out of memory; RSRpcServices will abort itself immediate ly java.lang.OutOfMemoryError: Java heap space {noformat} Where the OOME is thrown is usually not germane so the rest of the stacktrace is not included. A repeatable failure for me."
13434935,Use toStringBinary for rowkey in RegionServerCallable error string,Resolved,Minor,Fixed,"Bytes.toString does not work well with most row keys, since the row key is very unlikely to actually be a simple UTF-8 string. Bytes.toStringBinary is better"
13425884,Fix CallDroppedException reporting,Resolved,Minor,Fixed,"HBASE-26623 added a new metric for counting CallDroppedExceptions, but actually was not being incremented because the exception is thrown before it ever gets handled by the RpcServer. We need to increment the exception in the CallRunner.drop(), where the exception is thrown."
13431333,Minor code cleanup in and around RpcExecutor,Resolved,Minor,Fixed,"While working on tracing, I see some minor cleanup that can be done around the RpcExecutor class. The implementations of the {{dispatch}} methods don't actually throw the exceptions defined in their signatures, and there's some simplification to be done and checkstyle warnings to resolve while I'm in there."
13432906,Minor code cleanup in and around RpcScheduler,Resolved,Minor,Fixed,Following the coattails of HBASE-26782. See detailed compatibility discussion on https://github.com/apache/hbase/pull/4173 See a related concern regarding {{IA.LimitedPrivate}} annotations on class hierarchies on HBASE-26817.
13421904,ProfileServlet should move the output location to hbase specific directory,Resolved,Minor,Fixed,"Since ProfileServlet is forked and being used by several projects, we should allow HBase specific profile servlet to use hbase specific profiler output location rather than the common location: ""${java.io.tmpdir}/prof-output""."
13434933,RpcRetryingCallerImpl translateException ignores return value of recursive call,Resolved,Minor,Fixed,"RpcRetryingCallerImpl.translateException recurses if the translated exception is a ServiceException. The stated reason is because the ServiceException may be a RemoteException, which should be unwrapped. However, the return value of that recursion is ignored so the RemoteException is not being properly unwrapped (unless it's a DoNotRetryIOException in which case it will throw) Looking at the similar translateException call in the AsyncRpcRetryingCaller, it looks like that bug was fixed there. We should similarly fix in the blocking client for branch-2."
13433770,Fix NPE in the retry of logroller,Resolved,Minor,Fixed,"{code:java} LOG.warn(""Retry to roll log, nAttempts={}, waiting time={}ms, sleeping 1s to retry,"" + "" last excepiton= {}"", nAttempts, waitingTime, ioe.getCause().getClass().getSimpleName()); {code} ioe.getCause() maybe null."
13427208,Normalizer exits without normalizing all the tables,Resolved,Minor,Fixed,"Currently if there are multiple tables to normalize, normalizer is exiting even before iterating all the table if there is a table that doesnot require normalization here is the offending code [https://github.com/apache/hbase/blob/branch-1/hbase-server/src/main/java/org/apache/hadoop/hbase/master/HMaster.java#L1736] {code:java} List<NormalizationPlan> plans = this.normalizer.computePlansForTable(table); if (plans == null || plans.isEmpty()) { return true; } {code} this is running inside loop over tables"
13430338,"add archive directory, old WAL direcotry and disabled tables space usage information to metrics",Open,Minor,,"Currently we don't have space usage information for the archive directory, the old wal directory and disabled tables. This patch is to add this part of the information to the metric system."
13425281,[hbase-thirdparty] hbase-shaded-jersey packages unshaded classes,Resolved,Minor,Duplicate,Found artifact with unexpected contents: '/home/apurtell/src/hbase/hbase-shaded/hbase-shaded-mapreduce/target/hbase-shaded-mapreduce-2.5.0-SNAPSHOT.jar' com/sun/activation/ javax/activation/ javax/xml/bind/
13437094,Bump checkstyle from 8.28 to 8.29,Resolved,Minor,Fixed,Dependabot generated pull request. Bumps checkstyle from 8.28 to 8.29. The security fix is disabling the 'external-parameter-entities' feature by default.
13434553,Fix CME when closing region,Resolved,Minor,Won't Fix,"KeyValueHeap.scannersForDelayedClose is not thread safe, CME might occurs when closing a scanning region, who is adding scanners to the delayed close list. {code:java} 2022-03-18 17:24:17,435 INFO [regionserver/hostname/ip:16020-splits-0] regionserver.SplitRequest: Running rollback/cleanup of failed split of hmart-waimaiups_poi_bitmap_theme_pool,,1645769651132.56363df04da85752aa67669989de19fd.; java.util.ConcurrentModificationException java.io.IOException: java.util.ConcurrentModificationException at org.apache.hadoop.hbase.regionserver.HRegion.doClose(HRegion.java:1767) at org.apache.hadoop.hbase.regionserver.HRegion.close(HRegion.java:1593) at org.apache.hadoop.hbase.regionserver.SplitTransactionImpl.stepsBeforePONR(SplitTransactionImpl.java:394) at org.apache.hadoop.hbase.regionserver.SplitTransactionImpl.createDaughters(SplitTransactionImpl.java:276) at org.apache.hadoop.hbase.regionserver.SplitTransactionImpl.execute(SplitTransactionImpl.java:567) at org.apache.hadoop.hbase.regionserver.SplitRequest.doSplitting(SplitRequest.java:82) at org.apache.hadoop.hbase.regionserver.SplitRequest.run(SplitRequest.java:156) at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExe"
13435875,Add unit test for custom RpcControllerFactory's ability to overwrite priorities,Resolved,Minor,Fixed,We're planning on using the pluggable nature of RpcControllerFactory to send along custom priorities that are calculated based on some special logic in our stack. Unfortunately it's virtually impossible to test this from user code. On the other hand it's relatively easy to test within the hbase codebase. We should add a test class which verifies for users that this logic works. Then it's just up to them to test their own implementation of their HBaseRpcController rather than do the full integration test.
13435960,Make MetricsConnection scope configurable,Resolved,Minor,Fixed,"Currently MetricsConnection scope is just the connection.toString(), which is typically the default toString() implementation for an object. This is not very useful for identifying different connections in processes that might connect to multiple clusters or maintain different connections to the same cluster. We can add a new config param ""hbase.client.metrics.scope"" which defaults to connection.toString()."
13435215,Misspelling commands in hbase shell will crash the shell,Resolved,Minor,Fixed,"Misspelling commands in hbase shell will crash the shell, e.g. {noformat} hbase:001:0> hlep NameError: undefined local variable or method `hlep' for #<HBaseReceiver:0x1610c03c> Did you mean? help evaluate at (hbase):1 eval at org/jruby/RubyKernel.java:1048 evaluate at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/workspace.rb:85 evaluate at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/context.rb:380 eval_input at uri:classloader:/irb/hirb.rb:112 signal_status at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb.rb:623 eval_input at uri:classloader:/irb/hirb.rb:109 each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:246 loop at org/jruby/RubyKernel.java:1442 each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:232 catch at org/jruby/RubyKernel.java:1189 each_top_level_statement at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb/ruby-lex.rb:231 eval_input at uri:classloader:/irb/hirb.rb:108 run at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib/irb.rb:428 catch at org/jruby/RubyKernel.java:1189 run at uri:classloader:/META-INF/jruby.home/lib/ruby/stdlib"
13436473,Bump httpclient from 4.5.3 to 4.5.13,Resolved,Minor,Fixed,Dependabot auto-generated dependency upgrade: https://github.com/apache/hbase/pull/4291 We can't accept the dependabot PR as-is because it causes a unit test failure. Bump the dependency and fix the test by hand. There is a comment in our POM indicating this is a known issue: {noformat} <!-- Updating the httpclient will break hbase-rest. It writes out URLs with '//' in it especially when writing out 'no column families'. Later httpclients collapse the '//' into single '/' as double-slash is not legal in an URL. Breaks #testDelete in TestRemoteTable. --> {noformat} Staying back on a version of httpclient with CVE listed vulnerabilities just for this isn't a good option.
13436470,Bump bcprov-jdk15on from 1.60 to 1.67,Resolved,Minor,Fixed,Dependabot generated dependency upgrade. https://github.com/apache/hbase/pull/4292
13436478,[REST] Client must disable URI normalization,Resolved,Minor,Won't Fix,"There is a comment in our POM indicating we cannot upgrade httpclient, which is problematic. {noformat} <!-- Updating the httpclient will break hbase-rest. It writes out URLs with '//' in it especially when writing out 'no column families'. Later httpclients collapse the '//' into single '/' as double-slash is not legal in an URL. Breaks #testDelete in TestRemoteTable. --> {noformat} This behavior in httpclient manifests when URI normalization is enabled, which is the default. The client must disable it, Otherwise some required URI constructions for performing various actions against the REST gateway are impossible."
13434426,Split TestSnapshotProcedure to several smaller tests,Resolved,Minor,Fixed,TestSnapshotProcedure is too big. It's easy to timeout.
13434106,[Documentation] Point out compatibility issues with WAL Compression and Replication in doc,Resolved,Minor,Fixed,"Could see details in HBASE-26849. We had a discuss in dev mail list, and decided to point out this problem in doc."
13433730,Fix compatibility issues in 2.4.11RC0,Resolved,Minor,Fixed,"package org.apache.hadoop.hbase.http SecurityHeadersFilter LimitedPrivate(CONFIG) Removed method: SecurityHeadersFilter.getDefaultParameters ( Configuration conf ) [static] : Map<String,String> package org.apache.hadoop.hbase.filter RandomRowFilter Public Field random of type java.util.Random has been removed from this class. A client program may be interrupted by NoSuchFieldError exception."
13433871,Move AsyncProcess configs to HConstants,Open,Minor,,"AsyncProcess has a few public static config constants, but the class itself is package-private so users cannot access them. Moving them to HConstants will make it easier for users to change these settings: {code:java} hbase.client.primaryCallTimeout.multiget hbase.client.start.log.errors.counter hbase.client.log.batcherrors.details hbase.client.log.detail.period.ms {code}"
13433873,Move ConnectionImplementation public configs to HConstants,Open,Minor,,"ConnectionImplementation has a few public static config constants, but the class itself is package-private so users cannot access them. Moving them to HConstants will make it easier for users to change these settings: {code:java} hbase.client.retries.by.server hbase.resolve.hostnames.on.failure {code} Note: AsyncConnectionImpl also separately defines the second config, so we can unify them both in HConstants."
13433870,Expose meta lookup configs in HConstants,Open,Minor,,"This makes it easier for clients to set this config in an upgrade-compatible way. In other words, if a future release changes or removes these configs it will be clear to users because imports will break. Otherwise hbase may start silently ignoring these fields: {code:java} hbase.hconnection.meta.lookup.threads.max hbase.hconnection.meta.lookup.threads.core{code}"
13433515,MultiRowRangeFilter does not appear in hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ParseFilter.java,Resolved,Minor,Works for Me,"You can instantiate a Filter using the REST API. For Instance, the following is the body of the POST request against the REST API that instantiates a filter list comprised of a RowFilter and a ColumnRangeFilter: <Scanner><filter>{""type"": ""FilterList"", ""op"": ""MUST_PASS_ALL"", ""filters"": [\{""type"": ""RowFilter"", ""op"": ""EQUAL"", ""comparator"": {""type"": ""BinaryComparator"", ""value"": ""Rm1vYy1BbGFuaW5lLU5lZ2F0aXZlLUNFLVJhbXAtRm1vYy1BbGFuaW5lIFtNLUhdLS0wMDAwMDAwMDA5NDk5""}}, \{""type"": ""ColumnRangeFilter"", ""minColumn"": ""MDAwNTAuMDI2OTA="", ""minColumnInclusive"": true, ""maxColumn"": ""MDA1MDAuMDI2OTA="", ""maxColumnInclusive"": true}]}</filter></Scanner> However, it seems impossible to do that with a MultiRowRangeFilter (using the REST API). Upon closer look, this class does not seem to appear in the ParseFilter class (hbase-client/src/main/java/org/apache/hadoop/hbase/filter/ParseFilter.java). It is completely missing."
13432945,Bump dependencies in /dev-support/git-jira-release-audit,Resolved,Minor,Fixed,Bumps urllib3 from 1.25.8 to 1.26.5 to resolve two dependabot warnings - CRLF injection (Moderate) urllib3 (pip) · dev-support/git-jira-release-audit/requirements.txt - Catastrophic backtracking in URL authority parser when passed URL containing many @ characters (High) urllib3 (pip) · dev-support/git-jira-release-audit/requirements.txt Bumps cryptography from 2.8 to 3.3.2 to resolve one dependabot warning - RSA decryption vulnerable to Bleichenbacher timing vulnerability (Moderate) cryptography (pip) · dev-support/git-jira-release-audit/requirements.txt
13431575,Implement ScanInfo#toString,Resolved,Minor,Fixed,We don't have ScanInfo#toString. We use ScanInfo while creating StoreScanner which is used in preFlushScannerOpen in co-proc.
13423935,"[HBase-Client] In some cases, no value is obtained using method Result.getValue()",Resolved,Minor,Not A Problem,"Results are not sorted during the query by Result.getValue(). As a result, existing values cannot be queried. In normal cases, the results by get or scan are sorted and this problem does not occur. However, in some cases, such as when the HFile file is read by MR and the cells obtained are combined as result by rowkey, there is no sorting. Result.getvalue (byte [] family, byte [] qualifier) is null. * The test results are shown in the figures !1.png!!2.png![^Test.java]"
13427413,"In the multi-instance deployment scenario, the specific instance that fails to synchronize cannot be queried",Open,Minor,,"In the multi-instance deployment scenario, the specific instance that fails to synchronize cannot be queried since it only output the hostname of RegionServer"
13427946,Fix flappy test TestSimpleRegionNormalizerOnCluster.java,Resolved,Minor,Fixed,TestSimpleRegionNormalizerOnCluster.java can hang after HBASE-26744 The assumption that order of HTable list is sorted is wrong so depending on that order can cause the test to hang or be inaccurate
13424428,"Make ageOfLastShip, ageOfLastApplied extend TimeHistogram instead of plain histogram.",Resolved,Minor,Fixed,Currently age of last ship metric is an instance of an Histogram type. [Here|https://github.com/apache/hbase/blob/master/hbase-hadoop-compat/src/main/java/org/apache/hadoop/hbase/replication/regionserver/MetricsReplicationGlobalSourceSourceImpl.java#L58] {quote} ageOfLastShippedOpHist = rms.getMetricsRegistry().getHistogram(SOURCE_AGE_OF_LAST_SHIPPED_OP); {quote} We can change it to TimeHistogram so that we get the range information also.
13425171,NPE caused by converting uppercase hostname to lowercase in RegionMover,Open,Minor,,"In HBASE-19456, we introduced case-insensitivity feature in RegionMover and converted uppercase hostnames to lowercase hostnames. But this maybe causes that we can't get the rsgroup info of unloading server, because the addresses in hbase are case insensitive. This will make org.apache.hadoop.hbase.util.TestRegionMoverWithRSGroupEnable fail. 2022-01-27T20:53:31,948 INFO [Time-limited test] util.TestRegionMoverWithRSGroupEnable(127): Unloading {*}VM{*}-154-75-centos 2022-01-27T20:53:31,959 INFO [RpcServer.default.FPBQ.Fifo.handler=2,queue=0,port=49232] master.MasterRpcServices(3011): rsGroupInfo of {*}vm{*}-154-75-centos:39126 is null 2022-01-27T20:53:31,961 INFO [pool-332-thread-1] util.RegionMover(419): rsgroup of {*}vm{*}-154-75-centos:39126 is null 2022-01-27T20:53:31,961 ERROR [pool-332-thread-1] util.RegionMover(471): Error while unloading regions java.lang.NullPointerException: null at org.apache.hadoop.hbase.util.RegionMover.lambda$unloadRegions$3(RegionMover.java:421) ~[classes/:?] at java.util.concurrent.FutureTask.run(FutureTask.java:266) [?:1.8.0_292] at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) [?:1.8.0_292] at java.util.concurrent."
13423690,Backport HBASE-24443 Refactor TestCustomSaslAuthenticationProvider,Resolved,Minor,Fixed,Test execution times for TestCustomSaslAuthenticationProvider on branch-2 takes 24 minutes. The refactored tests after HBASE-24443 on master succeed in just under 2 * 2 minutes.
13423941,Throw exception if region has same start key when writePartitions use HFileOutputFormat2,Open,Minor,,"Some exception info is not friendly in MapReduce task log such as: {code:java} 2022-01-21 06:23:39,156 WARN [main] org.apache.hadoop.mapred.YarnChild: Exception running child : java.lang.IllegalArgumentException: Can't read partitions file at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitioner.java:116) at org.apache.hadoop.util.ReflectionUtils.setConf(ReflectionUtils.java:73) at org.apache.hadoop.util.ReflectionUtils.newInstance(ReflectionUtils.java:133) at org.apache.hadoop.mapred.MapTask$NewOutputCollector.<init>(MapTask.java:719) at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:797) at org.apache.hadoop.mapred.MapTask.run(MapTask.java:344) at org.apache.hadoop.mapred.YarnChild$2.run(YarnChild.java:169) at java.security.AccessController.doPrivileged(Native Method) at javax.security.auth.Subject.doAs(Subject.java:422) at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1865) at org.apache.hadoop.mapred.YarnChild.main(YarnChild.java:163) Caused by: java.io.IOException: Wrong number of partitions in keyset at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitio"
13423942,Throw exception if region has same start key when writePartitions use HFileOutputFormat2,Resolved,Minor,Duplicate,"Some exception info is not friendly in MapReduce task log such as: {code:java} 2022-01-21 06:23:39,156 WARN [main] org.apache.hadoop.mapred.YarnChild: Exception running child : java.lang.IllegalArgumentException: Can't read partitions file at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitioner.java:116) at org.apache.hadoop.util.ReflectionUtils.setConf(ReflectionUtils.java:73) at org.apache.hadoop.util.ReflectionUtils.newInstance(ReflectionUtils.java:133) at org.apache.hadoop.mapred.MapTask$NewOutputCollector.<init>(MapTask.java:719) at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:797) at org.apache.hadoop.mapred.MapTask.run(MapTask.java:344) at org.apache.hadoop.mapred.YarnChild$2.run(YarnChild.java:169) at java.security.AccessController.doPrivileged(Native Method) at javax.security.auth.Subject.doAs(Subject.java:422) at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1865) at org.apache.hadoop.mapred.YarnChild.main(YarnChild.java:163) Caused by: java.io.IOException: Wrong number of partitions in keyset at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitio"
13423943,Throw exception if region has same start key when writePartitions use HFileOutputFormat2,Resolved,Minor,Duplicate,"Some exception info is not friendly in MapReduce task log such as: {code:java} 2022-01-21 06:23:39,156 WARN [main] org.apache.hadoop.mapred.YarnChild: Exception running child : java.lang.IllegalArgumentException: Can't read partitions file at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitioner.java:116) at org.apache.hadoop.util.ReflectionUtils.setConf(ReflectionUtils.java:73) at org.apache.hadoop.util.ReflectionUtils.newInstance(ReflectionUtils.java:133) at org.apache.hadoop.mapred.MapTask$NewOutputCollector.<init>(MapTask.java:719) at org.apache.hadoop.mapred.MapTask.runNewMapper(MapTask.java:797) at org.apache.hadoop.mapred.MapTask.run(MapTask.java:344) at org.apache.hadoop.mapred.YarnChild$2.run(YarnChild.java:169) at java.security.AccessController.doPrivileged(Native Method) at javax.security.auth.Subject.doAs(Subject.java:422) at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1865) at org.apache.hadoop.mapred.YarnChild.main(YarnChild.java:163) Caused by: java.io.IOException: Wrong number of partitions in keyset at org.apache.hadoop.mapreduce.lib.partition.TotalOrderPartitioner.setConf(TotalOrderPartitio"
13423593,Account for HBASE-24500 in regionInfoMismatch tool,Resolved,Minor,Fixed,"Had a coworker try to use the RegionInfoMismatch tool I added in HBASE-26656. Curiously, the tool failed on the sanity check I added. {noformat} Aborting: sanity-check failed on updated RegionInfo. Expected encoded region name 736ee6186975de6967cd9e9e242423f0 but got 323748c77dde5b05982df0285b013232. Incorrectly created RegionInfo was: {ENCODED => 323748c77dde5b05982df0285b013232, NAME => 'test4,,1642405560420_0002.323748c77dde5b05982df0285b013232.', STARTKEY => '', ENDKEY => ''} {noformat} I couldn't understand why the tool wasn't working until I hooked up a debugger and realized that the problem wasn't in my code :). The version of HBase on the system did not have the fix from HBASE-24500 included which meant that I was hitting the same ""strange behavior"", as Duo put it, in the RegionInfoBuilder ""copy constructor"". While the versions of HBase which do not have this fix are EOL in terms of Apache releases, we can easily work around this in operator-tools (which may be used by any hbase 2.x release still in the wild)."
13422738,Misspellings of hbck usage,Resolved,Minor,Fixed,"In the manual of hbck, option cleanReplicationBarrier is spelled cleanReplicationBrarier"
13422758,The threadGroup.destroy in ProcedureExecutor.join fails in some tests,Open,Minor,,"Always see it dumps the threads in the group to stdout. This is an example {noformat} java.lang.ThreadGroup[name=PEWorkerGroup,maxpri=10] Thread[HFileArchiver-1,5,PEWorkerGroup] {noformat} I guess the problem is that we create a thread pool when executing a procedure so the thread pool will inherit the thread group. Not a big problem but still a bit nasty..."
13421233,Unintuitive AccesControlClient.getUserPermissions() semantics,Open,Minor,,"The behaviour of the AccesControlClient.getUserPermissions() calls is unintuitive. It takes a tablename regex, and return the union of all permissinons on all tables that it matches. While the returned UserPermission objects do have the information on the object they apply to, this still requires post-processing the results. To get the permissions for a single table, one has to either do something like {code:java} Admin.getTablePermission(conn, ""^"" + tableName.getNameWithNamespaceInclAsString() + ""$"") {code} or post-process the results of the call. We should add some methods that return the permission for a single table / family / qualifier without making the caller jump though hoops, or at least call out the non-intuitive behavior in the Javadoc, and advise on how to use the API to get the results the caller likely wants."
13426884,[Documentation] Correct description of WAL directory,Resolved,Trivial,Fixed,"h3. [Write Ahead Log (WAL)|https://hbase.apache.org/book.html#purpose.wal] {quote}The WAL resides in HDFS in the _/hbase/WALs/_ directory, with subdirectories per region. {quote} The subdirectory should belong to RegionServer."
13424321,KafkaProxy enablePeer parameter mismatch,Resolved,Trivial,Fixed,"In KafkaProxy class, enable peer by setting ""e"" {code:java} options.addOption(""e"", ""enablepeer"", false, ""enable peer on startup (defaults to false)""); {code} but it actually uses ""a"": {code:java} if (commandLine.hasOption('a')){ createPeer=true; } if (commandLine.hasOption(""a"")){ enablePeer=true; }{code}"
13600308,Proper bulk load tracking,Open,Critical,,"As part of the incremental backup mechanism, HBase tracks which files were bulk-loaded (since the last backup). This data is stored in the backup:system_bulk table. Entries are added when a bulk load occurs through the BackupObserver co-processor. Entries are deleted when an incremental backup is completed. There are 2 flaws in this implementation: 1) Performing a full backup should clear the list. Imagine following scenario: * Create a full backup B1 of table T. * Perform a bulk load L1. * Take a full backup B2 of table T. * Take an incremental backup of table T. ** The data stored for this backup will include L1, even though that data is already present due to B2. (This is an inefficiency, not a real error.) 2) Performing a table deletion should clear the list of bulk-loaded files. Imagine the following scenario: * Create a full backup of table T. * Perform a bulk-load B1 into T. * Disable, delete and recreate T. * Create an incremental backup (taking a full backup instead is similar to the previous case) ** The backup will contain B1, even though it doesn't belong there. Note that this *can also cause backup corruption* after a backup restores (which is how we encountered this i"
13601221,"When StoreFileTracker is FILE, unable to recognize StoreFileListFile after upgrade from 2.5 to 2.6",Resolved,Critical,Fixed,"h1. Symptoms After upgrading from HBase 2.5.10 to HBase 2.6.1, I observed an inconsistent read across versions. Before the upgrade, I created a table with one row. Invoking a count command returns 1. After upgrading to 2.6.1, execute the same count command, it returns 0. {code:java} count 'test' Old Version Result: 1 row(s) Took 0.5582 seconds => 1 New Version Result: 0 row(s) Took 1.4439 seconds => 0 {code} h1. Reproduce It can be reproduced deterministically with the following steps Step1: Start up the HBase cluster in 2.5.10 and execute the following commands {code:java} create 'test', 'cf', CONFIGURATION => {'hbase.store.file-tracker.impl' => 'FILE'} put 'test', 'row', 'cf:q', 'value'{code} Step2: Execute the count command in the old version {code:java} count 'test' 1 row(s) Took 0.5582 seconds => 1 {code} Step3: Stop the entire cluster, upgrade to 2.6.1 and execute the same count command {code:java} count 'test' 0 row(s) Took 0.0842 seconds => 0{code} h1. Analysis The names of {{StoreFileListFile}} differ between the two versions: * In 2.5.10: {{f1}} or {{f2}} * In 2.6.1: {{{}f1.{timestamp{}}}} or {{{}f2.{timestamp{}}}} The addition of a timestamp to the file name was introduc"
13599371,Static resources are not loaded on REST web UI pages in dev mode,Patch Available,Major,,"The HBase REST server component has a web UI (exposes an info servlet on the hbase.rest.info.port, default: 8085). While working on HBASE-28832 noticed that with the git cloned project, started REST server, on these REST web UI pages the static resources (images, CSS, JS files) are not loaded (server responds with HTTP 404 Not Found). !image-2024-11-20-12-38-16-447.png|width=453,height=323! In the downloaded HBase 2.5.9 distribution (production release) this was still working: !screenshot-1.png|width=543,height=228!"
13601594,Phase 1: Enhance the full backup command to support continuous backups by introducing an additional flag,In Progress,Major,,
13599532,Enhancing WALPlayer for Continuous Backup Capabilities,In Progress,Major,,"*Add Support for Bulk-Loaded Files in WALPlayer* Currently, WALPlayer lacks support for bulk-loaded files. We need to add functionality to handle bulk-loaded files both during the batching of WALs to generate HFiles and while replaying the WALs"
13599496,Port HBASE-26932 to branch-3,Resolved,Major,Fixed,"HBASE-26932 is landed before branch-3 is cut, we should include it in branch-3 too."
13599530,Developing a Custom ReplicationEndpoint to Support External Storage Integration,In Progress,Major,,"*Develop a Custom Replication Endpoint* Implement a custom replication endpoint to support the backup of WALs to external storage systems, such as HDFS-compliant storages (including HDFS, S3, ADLS, and GCS via respective Hadoop connectors). *Support for Bulk-loaded Files* Add functionality to back up bulk-loaded files in addition to regular WALs. *Ensure Process Durability* Ensure the backup process is durable, with no WALs being missed, even in the event of issues in the cluster."
13599770,Implement Custom ReplicationEndpoint to Enable WAL Backup to External Storage,Resolved,Major,Fixed,
13594357,Incremental backup test missing explicit test for bulkloads,Open,Major,,"Our incremental backup tests don't explicitly test our ability to backup and restore bulkloads. It'd be nice to have this to verify bulkloads work in the context of the backup/restore flow, and to avoid regressions in the future"
