Issue id,Summary,Status,Priority,Resolution,Description
13339776,S3A AWS Credential provider loading gets confused with isolated classloaders,Resolved,Major,Duplicate,"Problem: exception in loading S3A credentials for an FS, ""Class class com.amazonaws.auth.EnvironmentVariableCredentialsProvider does not implement AWSCredentialsProvider"" Location: S3A + Spark dataframes test Hypothesised cause: Configuration.getClasses() uses the context classloader, and with the spark isolated CL that's different from the one the s3a FS uses, so it can't load AWS credential providers."
13346285,envtoconf broken for .conf and few other formats,Open,Major,,"{{envtoconf}} does not work for some output formats: * {{.env}} * {{.sh}} * {{.cfg}} * {{.conf}} To reproduce: {code:title=docker run -it --rm -e DUMMY.CONF_key=value apache/hadoop:3} Traceback (most recent call last): File ""/opt/envtoconf.py"", line 117, in <module> Simple(sys.argv[1:]).main() File ""/opt/envtoconf.py"", line 108, in main self.transform() File ""/opt/envtoconf.py"", line 96, in transform content = transformer_func(content) File ""/opt/transformation.py"", line 121, in to_conf for key, val in props: ValueError: too many values to unpack {code}"
13343281,Optimize S3A for maximum performance in directory listings,Resolved,Major,Fixed,"Make listing in applications as fast as we can get it especially for query planning. * All operations used in listing directories for query planning etc to be optimized for their primary use: being passed directories (not files) and so make that faster even at the expense of more remote IO when handed files or empty directories. * remove needless calls to S3 wherever possible (e.g. {{getFileStatus(""/"")}}, making bucket existence probes optional) * Support/enable Asynchronous IO where possible. Review higher level APIs (glob status) and uses on the FsShell and optimize their use by minimising invocations or FS API calls, with bonus goal of reduce/minimize risk of 404 caching. Work with downstream projects to move to FS APIs which work best in this world -primarily the recursive listing operations and those which return RemoteIterator<FileStatus> -and so make any asynchronous page fetching operations useful."
13348453,hadoop-common to add IOStatistics API,Resolved,Major,Fixed,Add the iostatistics API to hadoop-common with * public interfaces for querying statistics * serializable snapshot * logging support and implementation support for filesystems
13336082,FileSystem.get to support slow-to-instantiate FS clients,Resolved,Major,Fixed,"A recurrent problem in processes with many worker threads (hive, spark etc) is that calling `FileSystem.get(URI-to-object-store)` triggers the creation and then discard of many FS clients -all but one for the same URL. As well as the direct performance hit, this can exacerbate locking problems and make instantiation a lot slower than it would otherwise be. This has been observed with the S3A and ABFS connectors. The ultimate solution here would probably be something more complicated to ensure that only one thread was ever creating a connector for a given URL -the rest would wait for it to be initialized. This would (a) reduce contention & CPU, IO network load, and (b) reduce the time for all but the first thread to resume processing to that of the remaining time in .initialize(). This would also benefit the S3A connector. We'd need something like # A (per-user) map of filesystems being created <URI, FileSystem> # split createFileSystem into two: instantiateFileSystem and initializeFileSystem # each thread to instantiate the FS, put() it into the new map # If there was one already, discard the old one and wait for the new one to be ready via a call to Object.wait() # If there wasn't"
13338896,Improve excessive reloading of Configurations,Resolved,Major,Fixed,[~daryn] reported that adding a new resource to a conf forces a complete reload of the conf instead of just loading the new resource. Instantiating a {{SSLFactory}} adds a new resource for the ssl client/server file. Formerly only the KMS client used the SSLFactory but now TLS/RPC uses it too. The reload is so costly that RM token cancellation falls behind by hours or days. The accumulation of uncancelled tokens in the KMS rose from a few thousand to hundreds of thousands which risks ZK scalability issues causing a KMS outage.
13348624,Intermittent failure of S3A tests which make assertions on statistics/IOStatistics,Resolved,Major,Fixed,"Intermittent failure of ITestHuge* upload tests, when doing parallel test runs. The count of bytes uploaded through StorageStatistics isn't updated. Maybe the expected counter isn't updated, and somehow in a parallel run with recycled FS instances/set up directory structure this surfaces the way it doesn't in a single test run."
13347803,Print the thread parker and lock information in stacks page,Open,Major,,"Sometimes, our service stuck because of some lock held by other thread, but we can get nothing from ""stacks"" for ReadWriteLock, and it is widely used in our services, like the fslock, cplock, dirlock of namenode. Luckily, we can get thread parker from Thread object, it can help us see the thread parker clearly. !image-2020-12-25-08-32-32-982.png!"
13343685,Upgrade Yetus to 0.13.0,Resolved,Major,Duplicate,"After HADOOP-17262 and HADOOP-17297, Hadoop is using a non-release version of Apache Yetus. It should be upgraded to 0.13.0 when released."
13344074,Remove S3Guard - no longer needed,Resolved,Major,Fixed,"With Consistent S3, S3Guard is superfluous. stop developing it and wean people off it as soon as they can. Then we can worry about what to do in the code. It has gradually insinuated its way through the layers, especially things like multi-object delete handling (see HADOOP-17244). Things would be a lot simpler without it This work is being done in the feature branch HADOOP-17409-remove-s3guard"
13340100,AliyunOSS: support ListObjectsV2,Resolved,Major,Fixed,OSS supports ListObjectsV2([https://help.aliyun.com/document_detail/187544.html?spm=a2c4g.11186623.6.1589.e0623d9fE1b64S)] to optimize versioning bucket list. We should support this feature in AliyunOSS module.
13338162,Intermittent S3AInputStream failures: Premature end of Content-Length delimited message body etc,Resolved,Major,Fixed,We are seeing the following two kinds of intermittent exceptions when using S3AInputSteam: 1. {code:java} Caused by: com.amazonaws.thirdparty.apache.http.ConnectionClosedException: Premature end of Content-Length delimited message body (expected: 156463674; received: 150001089 at com.amazonaws.thirdparty.apache.http.impl.io.ContentLengthInputStream.read(ContentLengthInputStream.java:178) at com.amazonaws.thirdparty.apache.http.conn.EofSensorInputStream.read(EofSensorInputStream.java:135) at com.amazonaws.internal.SdkFilterInputStream.read(SdkFilterInputStream.java:82) at com.amazonaws.event.ProgressInputStream.read(ProgressInputStream.java:180) at com.amazonaws.internal.SdkFilterInputStream.read(SdkFilterInputStream.java:82) at com.amazonaws.services.s3.internal.S3AbortableInputStream.read(S3AbortableInputStream.java:125) at com.amazonaws.internal.SdkFilterInputStream.read(SdkFilterInputStream.java:82) at com.amazonaws.internal.SdkFilterInputStream.read(SdkFilterInputStream.java:82) at com.amazonaws.internal.SdkFilterInputStream.read(SdkFilterInputStream.java:82) at com.amazonaws.event.ProgressInputStream.read(ProgressInputStream.java:180) at com.amazonaws.internal.SdkFilterInputSt
13343360,Add GCS FS impl reference to core-default.xml,Resolved,Major,Fixed,"Akin to current S3 default configuration add GCS configuration, specifically to declare the GCS implementation. [GCS connector|https://cloud.google.com/dataproc/docs/concepts/connectors/cloud-storage]. Has this not been done since the GCS connector is not part of the hadoop/ASF codebase, or is there any other blocker?"
13338741,Fair call queue is defeated by abusive service principals,Resolved,Major,Fixed,"[~daryn] reported that the FCQ prioritizes based on the full kerberos principal (ie. ""user/host@realm"") rather than short name (ie. ""user"") to prevent service principals like the DNs and NMs being de-prioritized since service principals are expected to be well behaved. Notably the DNs contribute a significant but important load so the intent is not to de-prioritize all DNs because their sum total load is high relative to users. This has the unfortunate side effect of allowing misbehaving & non-critical service principals to abuse the FCQ. The gstorm/* principals are a prime example. Each server is spamming opens as fast as possible which ensures that none of the gstorm servers can be de-prioritized because each principal is a fraction of the total load from all principals. The secondary and more devasting problem is other abusive non-service principals cannot be effectively de-prioritized. The sum total of all gstorm load prevents other principals from surpassing the priority thresholds. Principals stay in the highest priority queues which allows the abusive principals to overflow the entire call queue for extended periods of time. Notably it prevents the FCQ from moderating the he"
13339644,Upgrade commons-compress to 1.21,Resolved,Major,Fixed,
13339575,Add InetAddress api to ProxyUsers.authorize,Resolved,Major,Fixed,"Improve the ProxyUsers implementation by passing the address of the remote peer to avoid resolving the hostname. Similarly, this requires adding InetAddress api to MachineList."
13339323,ABFS does not work with OAuth 2.0: Username and Password,Open,Major,,"https://hadoop.apache.org/docs/current/hadoop-azure/abfs.html I have tried OAuth 2.0 authentication with the username and password written above. However, it failed with the following exception. ~~~ Exception in thread ""main"" HTTP Error 400; url='https://login.microsoftonline.com/3070a5de-410e-4885-XXXX-XXXXXXXXXXXX/oauth2/token' AADToken: HTTP connection to https://login.microsoftonline.com/3070a5de-410e-4885-XXXX-XXXXXXXXXXXX/oauth2/token failed for getting token from AzureAD.; requestId='187c97a4-82a0-4b36-b764-XXXXXXXXXXXX'; contentType='application/json; charset=utf-8'; response '{""error"":""unauthorized_client"",""error_description"":""AADSTS700016: Application with identifier 'jiro' was not found in the directory '3070a5de-410e-4885-XXXX-XXXXXXXXXXXX'. This can happen if the application has not been installed by the administrator of the tenant or consented to by any user in the tenant. You may have sent your authentication request to the wrong tenant.\r\nTrace ID: 187c97a4-82a0-4b36-b764-a3b8b1c45201\r\nCorrelation ID: 4eb4a71e-2eef-4788-9c8c-24f4c84f6981\r\nTimestamp: 2020-11-07 11:49:21Z"",""error_codes"":[700016],""timestamp"":""2020-11-07 11:49:21Z"",""trace_id"":""187c97a4-82a0-4b36-b7"
13346619,Increase docker memory limit in Jenkins,Resolved,Major,Fixed,"Yetus keeps failing with OOM. {code:bash} unable to create new native thread java.lang.OutOfMemoryError: unable to create new native thread at java.lang.Thread.start0(Native Method) at java.lang.Thread.start(Thread.java:717) at java.util.concurrent.ThreadPoolExecutor.addWorker(ThreadPoolExecutor.java:957) at java.util.concurrent.ThreadPoolExecutor.ensurePrestart(ThreadPoolExecutor.java:1603) at java.util.concurrent.ScheduledThreadPoolExecutor.delayedExecute(ScheduledThreadPoolExecutor.java:334) at java.util.concurrent.ScheduledThreadPoolExecutor.schedule(ScheduledThreadPoolExecutor.java:533) at org.apache.maven.surefire.booter.ForkedBooter.launchLastDitchDaemonShutdownThread(ForkedBooter.java:369) at org.apache.maven.surefire.booter.ForkedBooter.acknowledgedExit(ForkedBooter.java:333) at org.apache.maven.surefire.booter.ForkedBooter.execute(ForkedBooter.java:145) at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:418) {code} This jira to increase the memory limit from 20g to 22g. *Note: This is only a workaround to get things more productive. If this change reduces the frequency of the OOM failure, there must be a follow-up profile the runtime to figure out whi"
13338668,Creating a token identifier should not do kerberos name resolution,Resolved,Major,Fixed,This problem was found and fixed internally for us by [~daryn]. Creating a token identifier tries to do auth_to_local short username translation. The authentication process creates a blank token identifier for deserializing the wire format. Attempting to resolve an empty username is useless work. Discovered the issue during fair call queue backoff testing. The readers are unnecessary slowed down by this bug.
13342219,Remote exception messages should not include the exception class,Resolved,Major,Fixed,"HADOOP-9844 added a change that caused some remote SASL exceptions to redundantly include the exception class causing the client to see ""{{Class: Class: message}}"" from an unwrapped RemoteException."
13339238,Doing hadoop ls on Har file triggers too many RPC calls,Resolved,Major,Fixed,"[~daryn] has noticed that Invoking hadoop ls on HAR is taking too much of time. The har system has multiple deficiencies that significantly impacted performance: # Parsing the master index references ranges within the archive index. Each range required re-opening the hdfs input stream and seeking to the same location where it previously stopped. # Listing a har stats the archive index for every ""directory"". The per-call cache used a unique key for each stat, rendering the cache useless and significantly increasing memory pressure. # Determining the children of a directory scans the entire archive contents and filters out children. The cached metadata already stores the exact child list. # Globbing a har's contents resulted in unnecessary stats for every leaf path."
13338474,TestLdapGroupsMapping failing -string mismatch in exception validation,Resolved,Major,Fixed,"Looks like a change in the exception strings is breaking the validation code {code} [ERROR] TestLdapGroupsMapping.testLdapReadTimeout:447 Expected to find 'LDAP response read timed out, timeout used:4000ms' but got unexpected exception: javax.naming.NamingException: LDAP response read timed out, timeout used: 4000 ms.; remaining name '' at com.sun.jndi.ldap.LdapRequest.getReplyBer(LdapRequest.java:129) {code}"
13335758,Javadoc warnings and errors are ignored in the precommit jobs,Resolved,Major,Fixed,"After changing the JDK from OracleJDK to the OpenJDK packaged in Ubuntu, javadoc warnings and errors are not shown in the precommit Jenkins jobs. In Ubuntu/Debian, doclint is not enabled by default: - [https://bugs.launchpad.net/ubuntu/+source/openjdk-8/+bug/1898116] - [https://github.com/Debian/openjdk-8/blob/master/debian/patches/disable-doclint-by-default.patch]"
13340117,Fix the error of TestDynamometerInfra,Resolved,Major,Fixed,"https://ci-hadoop.apache.org/job/hadoop-qbt-trunk-java8-linux-x86_64/321/artifact/out/patch-unit-hadoop-tools_hadoop-dynamometer_hadoop-dynamometer-infra.txt {noformat} [INFO] Running org.apache.hadoop.tools.dynamometer.TestDynamometerInfra [ERROR] Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.43 s <<< FAILURE! - in org.apache.hadoop.tools.dynamometer.TestDynamometerInfra [ERROR] org.apache.hadoop.tools.dynamometer.TestDynamometerInfra Time elapsed: 0.43 s <<< ERROR! java.io.FileNotFoundException: http://mirrors.ocf.berkeley.edu/apache/hadoop/common/hadoop-3.1.3/hadoop-3.1.3.tar.gz at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1896) at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1498) at org.apache.commons.io.FileUtils.copyURLToFile(FileUtils.java:1506) at org.apache.hadoop.tools.dynamometer.DynoInfraUtils.fetchHadoopTarball(DynoInfraUtils.java:151) at org.apache.hadoop.tools.dynamometer.TestDynamometerInfra.setupClass(TestDynamometerInfra.java:176) at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.jav"
13346812,Downgrade guava version in trunk,Resolved,Major,Won't Fix,See details the Jira HADOOP-17439 comments. h1.
13346794,No shade guava in trunk,Open,Major,,!image-2020-12-18-22-01-45-424.png!
13335396,ITestCustomSigner fails with gcs s3 compatible endpoint.,Resolved,Major,Fixed,CC [~sseth] [~stevel@apache.org]
13343822,enable s3a magic committer by default,Resolved,Major,Duplicate,"Now that AWS S3 is consistent, we can safely enable the magic committer everywhere. Change the setting."
13344592,Magic committer files don't have the count of bytes written collected by spark,Resolved,Major,Fixed,"The spark statistics tracking doesn't correctly assess the size of the uploaded files as it only calls getFileStatus on the zero byte objects -not the yet-to-manifest files. Which, given they don't exist yet, isn't easy to do. Solution: * Add getXAttr and listXAttr API calls to S3AFileSystem * Return all S3 object headers as XAttr attributes prefixed ""header."" That's custom and standard (e.g header.Content-Length). The setXAttr call isn't implemented, so for correctness the FS doesn't declare its support for the API in hasPathCapability(). The magic commit file write sets the custom header set the length of the data final data in the header x-hadoop-s3a-magic-data-length in the marker file. A matching patch in Spark will look for the XAttr ""header.x-hadoop-s3a-magic-data-length"" when the file being probed for output data is zero byte long. As a result, the job tracking statistics will report the bytes written but yet to be manifest."
13330755,ABFS: Allow Random Reads to be of Buffer Size,Resolved,Major,Fixed,"ADLS Gen2/ABFS driver is optimized to read only the bytes that are requested for when the read pattern is random. It was observed in some spark jobs that though the reads are random, the next read doesn't skip by a lot and can be served by the earlier read if read was done in buffer size. As a result the job triggered a higher count of read calls/higher IOPS, resulting in higher IOPS throttling and hence resulted in higher job runtime. When these jobs were run against Gen1 which always reads in buffer size , the jobs fared well. This Jira attempts to get a Gen1 customer migrating to Gen2 get the same overall i/o pattern as gen1 and the same perf characteristics. *+Stats from Customer Job:+* |*Customer Job*|*Gen 1 timing*|*Gen 2 Without patch*|*Gen2 with patch and RAH=0*| |Job1|2 h 47 m|3 h 45 m|2 h 27 mins| |Job2|2 h 17 m|3 h 24 m|2 h 39 mins| |Job3|3 h 16 m|4 h 29 m|3 h 21 mins| |Job4|1 h 59 m|3 h 12 m|2 h 28 mins| *+Stats from Internal TPCDs runs+* [Total number of TPCDs queries per suite run = 80 Full suite repeat run count per config = 3] | |*Gen1*|Gen2 Without patch|*Gen2 With patch and RAH=0* *(Gen2 in Gen1 config)*|*Gen2 With patch and RAH=2*| |%Run Duration|100|140|213|70-9"
13343624,ABFS: Piggyback flush on Append calls for short writes,Resolved,Major,Fixed,"When Hflush or Hsync APIs are called, a call is made to store backend to commit the data that was appended. If the data size written by Hadoop app is small, i.e. data size : * before any of HFlush/HSync call is made or * between 2 HFlush/Hsync API calls is less than write buffer size, 2 separate calls, one for append and another for flush is made, Apps that do such small writes eventually end up with almost similar number of calls for flush and append. This PR enables Flush to be piggybacked onto append call for such short write scenarios. NOTE: The changes is guarded over a config, and is disabled by default until relevant supported changes is made available on all store production clusters. New Config added: fs.azure.write.enableappendwithflush"
13344002,ABFS: Delete Idempotency handling can lead to NPE,Resolved,Major,Fixed,"Delete idempotency code returns success with a dummy success HttpOperation. the calling code that checks continuation token throws NPE as the dummy success instance does not have any response headers. In case of non-HNS account, server coulf return continuation token. Dummy success response code is modified to not fail while accessing response headers."
13344551,ABFS: Release Elastic ByteBuffer pool memory at outputStream close,Resolved,Major,Fixed,Each AbfsOutputStream holds on to an instance of elastic bytebuffer pool. This instance needs to be released so that the memory can be given back to JVM's available memory pool.
13347160,Update the hadoop version in TestDynamometerInfra,Resolved,Major,Duplicate,
13344042,Optimize NetworkTopology while sorting of block locations,Resolved,Major,Fixed,"In {{NetworkTopology}}, I noticed that there are some hanging fruits to improve the performance. Inside {{sortByDistance}}, collections.shuffle is performed on the list before calling {{secondarySort}}. {code:java} Collections.shuffle(list, r); if (secondarySort != null) { secondarySort.accept(list); } {code} However, in different call sites, {{collections.shuffle}} is passed as the secondarySort to {{sortByDistance}}. This means that the shuffle is executed twice on each list. Also, logic wise, it is useless to shuffle before applying a tie breaker which might make the shuffle work obsolete. In addition, [~daryn] reported that: * topology is unnecessarily locking/unlocking to calculate the distance for every node * shuffling uses a seeded Random, instead of ThreadLocalRandom, which is heavily synchronized"
13336044,S3AInputStream to be resilient to faiures in abort(); translate AWS Exceptions,Resolved,Major,Duplicate,"Stack overflow issue complaining about ConnectionClosedException during S3AInputStream close(), seems triggered by an EOF exception in abort. That is: we are trying to close the stream and it is failing because the stream is closed. oops. https://stackoverflow.com/questions/64412010/pyspark-org-apache-http-connectionclosedexception-premature-end-of-content-leng Looking @ the stack, we aren't translating AWS exceptions in abort() to IOEs, which may be a factor."
13347124,Update Jetty hadoop dependency,Resolved,Major,Duplicate,"Vulnerability fixes needed for Jetty hadoop dependency library The jetty jars where CVEs are found are , ================ ===== Jetty [version 9.4.20.v20190813 ] jetty-server-9.4.20.v20190813.jar CVE details :- [ CVE-2020-27216 ] ================ ===== Jetty-http [version 9.4.20.v20190813 ] jetty-http-9.4.20.v20190813.jar CVE details :- [ CVE-2020-27216 ]"
13348358,Jetty 9.4.20 can't generate resourceBase with NPE,Resolved,Major,Duplicate,"While I was looking into TestDistributedShell logs, I noticed the following {{Warning}} {code:bash} 2020-12-29 16:22:26,379 INFO [Time-limited test] handler.ContextHandler (ContextHandler.java:doStart(824)) - Started o.e.j.s.ServletContextHandler@75389179{logs,/logs,file:///hadoop-yarn-project/hadoop-yarn/hadoop-yarn-applications/hadoop-yarn-applications-distributedshell/target/log,AVAILABLE} 2020-12-29 16:22:26,380 INFO [Time-limited test] handler.ContextHandler (ContextHandler.java:doStart(824)) - Started o.e.j.s.ServletContextHandler@116ed75c{static,/static,jar:file:~/.m2/repository/org/apache/hadoop/hadoop-yarn-common/3.4.0-SNAPSHOT/hadoop-yarn-common-3.4.0-SNAPSHOT.jar!/webapps/static,AVAILABLE} 2020-12-29 16:22:26,390 WARN [Time-limited test] webapp.WebInfConfiguration (WebInfConfiguration.java:getCanonicalNameForWebAppTmpDir(794)) - Can't generate resourceBase as part of webapp tmp dir name: java.lang.NullPointerException 2020-12-29 16:22:26,469 INFO [Time-limited test] util.TypeUtil (TypeUtil.java:<clinit>(201)) - JVM Runtime does not support Modules {code} For OS X, it looks like {{webAppContext.setBaseResource}} and accessing the sources from a jar file will cause {{file."
13343144,lz4 sources missing for native Visual Studio project,Resolved,Major,Fixed,lz4 sources are missing for the *native.vcxproj* Visual Studio project for Windows. This is causing compilation failure on Windows.
13341688,Skip license check on lz4 code files,Resolved,Major,Fixed,"There are some files against the asflicense check which will make _This commit cannot be built_ when building, this is caused by the following two files: {noformat} hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/main/native/lz4/lz4.c hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-nativetask/src/main/native/lz4/lz4.h{noformat} The two do not have an Apache license header, maybe we should skip check that to let the buildings go."
13345009,ABFS: Set default ListMaxResults to max server limit,Resolved,Major,Fixed,"{{Changing the default value of maximum size of }}{{results to be}}{{ returned by ListStatus from 500 to 5000, since the maximum number of items supported by a listStatus server call is 5000.}}"
13346277,Remove Hadoop 2.9.2 from the download page,Resolved,Major,Fixed,2.9.x is EoL: https://cwiki.apache.org/confluence/display/HADOOP/EOL+%28End-of-life%29+Release+Branches Let's remove 2.9.2 from https://hadoop.apache.org/releases.html
13344467,"When `fs.s3a.connection.ssl.enabled=true`, Error when visit S3A with AKSK",Resolved,Major,Duplicate,"When we update hadoop version from hadoop-3.2.1 to hadoop-3.3.0, Use AKSK access s3a with ssl enabled, then this error happen {code:java} <property> <name>ipc.client.connection.maxidletime</name> <value>20000</value> </property> <property> <name>fs.s3a.secret.key</name> <value></value> </property> <property> <name>fs.s3a.access.key</name> <value></value> </property> <property> <name>fs.s3a.aws.credentials.provider</name> <value>org.apache.hadoop.fs.s3a.SimpleAWSCredentialsProvider</value> </property> {code} !image-2020-12-07-10-25-51-908.png!"
13342792,Skipping network I/O in S3A getFileStatus(/) breaks some tests,Resolved,Major,Fixed,"[*ERROR*] *ITestS3ABucketExistence.testNoBucketProbing:65->expectUnknownStore:102 Expected a org.apache.hadoop.fs.s3a.UnknownStoreException to be thrown, but got the result: : S3AFileStatus\{path=s3a://random-bucket-57a85110-c715-4db2-a049-e43999d7e51b/; isDirectory=true; modification_time=0; access_time=0; owner=mthakur; group=mthakur; permission=rwxrwxrwx; isSymlink=false; hasAcl=false; isEncrypted=true; isErasureCoded=false} isEmptyDirectory=UNKNOWN eTag=null versionId=null* [*ERROR*] *ITestS3AInconsistency.testGetFileStatus:114->Assert.fail:88 getFileStatus should fail due to delayed visibility.* *ITestMarkerTool.testRunWrongBucket:227->AbstractMarkerToolTest.runToFailure:276 » UnknownStore*"
13344887,Reduce UGI overhead in token ops,Resolved,Major,Later,"{{DelegationTokenIdentifier}} has a {{ugiCache}} but AbstractDelegationTokenManager calls a static method {{getRemoteUser()}} which would bypass the cache. Performance analysis of the KMS revealed the RPC server layer is creating many and redundant UGI instances.. UGIs are not cheap to instantiate, require synchronization, and waste memory. Reducing instantiations will improve the performance of the ipc readers."
13344884,Reduce synchronization in the token secret manager,Resolved,Major,Later,"[~daryn] reported that Reducing synchronization in the ZK secret manager is complicated by excessive and unnecessary global synchronization in the AbstractDelegationTokenSecretManager. All RPC services, not just the KMS, will benefit from the reduced synchronization."
13345458,Add reload option to RefreshCallQueue,Patch Available,Major,,"Currently the can use the dfsadmin command of ""refreshCallQueue"" to refresh all configs of FairCallQueue, but it will cause call queue spike during the refresh on NameNode. In [HADOOP-17421|https://issues.apache.org/jira/projects/HADOOP/issues/HADOOP-17421?filter=allopenissues], we added some configurations to specify queues for some static users, with which we can have fine-grained control on the behavior of different users manually, this feature will require us to refresh call queue of NameNodes constantly, which will sure cause bad impacts to NameNode's performance. This ticket was to propose adding a reload option for the command of refreshCallQueue, which will only trigger the _callQueueManager_ to reload something, instead of reconstructing new scheduler and new queues. The basic design is : # Add a method of ""reload"" in the interface of _Scheduler._ # Add different _RefreshCallQueueTypes_ to trigger different refresh operations. # Add the argument in DFSAdmin for *reload* option."
13345008,Specify user's queue via configuration in FairCallQueue,Patch Available,Major,,"The feature of FairCallQueue helps a lot in maintaining a fair and good service in a multi-tenant cluster, each user is assigned to queues with different priority to reach this goal. But in production, we met some problems that the automatic assignment won't fit, the problems are as follows: # We have a service account that would send more NN requests, for some reasons, we would like to keep this user and allow this user to keep this volume of operations. When we deployed FairCallQueue, this service user would be treated as a bad user and assigned to a lower queue, causing some slowness on the service account. # We are having more Flink jobs writing checkpoints to our NN, and the checkpoint operations have a characteristic that they would have a periodically high cost on the NN with an interval of several minutes. FairCallQueue (with cost-based enabled) doesn't have good control of this kind of operations because when this kind of operations starts, the cost in the decay window of this user is quite low, so the user will be assigned to queue 0, after some windows, when the users' high cost has got the attention and assigned to a lower queue, the user's operations are already finish"
13341443,Replace HTrace with NoOp tracer,Resolved,Major,Duplicate,HADOOP-17171 raised the concern that the deprecated htrace binaries has a few CVEs in its dependency jackson-databind. Not that HADOOP-15566 may not be merged any time soon. We can replace the existing htrace impl with a noop tracer (dummy). This could be realized by reusing some code in HADOOP-15566's PR.
13345236,Javadoc failure in hadoop-aws (branch-3.3),Resolved,Major,Duplicate,"In branch-3.3, javadoc is failing in hadoop-aws module. https://ci-hadoop.apache.org/job/hadoop-multibranch/job/PR-2522/3/artifact/out/branch-javadoc-hadoop-tools_hadoop-aws.txt {noformat} [ERROR] /home/jenkins/jenkins-home/workspace/hadoop-multibranch_PR-2522/src/hadoop-tools/hadoop-aws/src/main/java/org/apache/hadoop/fs/s3a/impl/ListingOperationCallbacks.java:81: error: unexpected text [ERROR] * {@link this.getMaxKeys()}. [ERROR] ^ {noformat} Found in https://github.com/apache/hadoop/pull/2522#issuecomment-741996431"
13345113,"ERROR conf.Configuration: error parsing conf core-site.xml com.ctc.wstx.exc.WstxParsingException: Illegal processing instruction target (""xml""); xml (case insensitive) is reserved by the specs.",Open,Major,,"ERROR conf.Configuration: error parsing conf core-site.xml com.ctc.wstx.exc.WstxParsingException: Illegal processing instruction target (""xml""); xml (case insensitive) is reserved by the specs."
13343290,GCS to support per-bucket configuration,Resolved,Major,Duplicate,S3 (HADOOP-13336) and Azure (HADOOP-13972) support setting different configs per bucket. Need the same feature for Google Storage
13344100,can't change the fix version without reopening the bug,Resolved,Major,Fixed,
13342719,ABFS: SAS Test updates for version and permission update,Resolved,Major,Fixed,"This Jira will track the below 2 updates to SAS test code: # Upgrading the SAS version in Service SAS generator (test code) # Updating the permission in Delegation SAS to ""op"" from ""p"" for ACL operation as identities added as suoid/saoid added by tests are not owners of test path (Again test code). [Relevant public documentation: https://docs.microsoft.com/en-us/rest/api/storageservices/create-user-delegation-sas#specify-a-signed-object-id-for-a-security-principal-preview|https://docs.microsoft.com/en-us/rest/api/storageservices/create-user-delegation-sas#specify-a-signed-object-id-for-a-security-principal-preview]"
13335994,ABFS: Logs should redact SAS signature,Resolved,Major,Fixed,Signature part of the SAS should be redacted for security purposes.
13336847,WASB: Test failures,Resolved,Major,Fixed,WASB tests are failing in Apache trunk resulting in Yetus run failures for PRs. ||Reason||Tests|| |Failed junit tests|hadoop.fs.azure.TestNativeAzureFileSystemMocked| | |hadoop.fs.azure.TestNativeAzureFileSystemConcurrency| | |hadoop.fs.azure.TestWasbFsck| | |hadoop.fs.azure.TestNativeAzureFileSystemOperationsMocked| | |hadoop.fs.azure.TestNativeAzureFileSystemFileNameCheck| | |hadoop.fs.azure.TestNativeAzureFileSystemContractMocked| | |hadoop.fs.azure.TestOutOfBandAzureBlobOperations| | |hadoop.fs.azure.TestBlobMetadata| Many PRs are hit by this. Test report link from one of the PRs: [https://ci-hadoop.apache.org/job/hadoop-multibranch/job/PR-2368/5/testReport/]
13342697,ABFS: testRenameFileOverExistingFile Fails after Contract test update,Resolved,Major,Fixed,"Post updates to rename on existing file test, ABFS contract test is having failure. Updates were made in the AbstractContractTest class in https://issues.apache.org/jira/browse/HADOOP-17365. To align to test expectation, ABFS tests need config ""fs.contract.rename-returns-false-if-dest-exists"" set to true."
13341380,ITestS3ADeleteCost.testDirMarkersFileCreation failure,Resolved,Major,Fixed,"Test runs after apply of recent patches HADOOP-17318 and HADOOP-17244 are showing a failure in ITestS3ADeleteCost.testDirMarkersFileCreation Either one of the patches is failing and wasn't picked up, or the combined changes are conflicting in some way. Not backporting HADOOP-17318 to branch-3.3 until this is addressed."
13340290,ITestS3AContractRename failing against stricter tests,Resolved,Major,Fixed,HADOOP-17365 tightened the contract test for rename over file; S3A is failing.
