Issue id,Summary,Status,Priority,Resolution,Description
1658142,[De] privsec_help.xhtml: incomplete,UNCONFIRMED,P5,,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200510220906 (Default Classic Theme, newly created User Profile) on German WIN7 64bit 1. Browser → F1 » Help appears 2. Type search string ""Sicherheitseinstellungen"" → Click first hit ""Sicherheitseinstellungen"" » Related Help appears Expected; more chapters for ""User Tracking"" , ""Location Aware Browsing"", ""Safe Browsing"" Actual: Help text ends below TOC ""Verwandte Themen: "" 😥 ### Additional Info: a) Comparing size (for 2.53.2) * en-US 13kB * DE 2 kB b) Spanish and may be other Language Packs (2.53.3) with real translation are not affected. c) Finnisch and may beother Language Packs (2.53.3) **in English langaguage** are affected with the same problem d) If it's only a ""missing translated text"" problem I can contribute a translation as plain text. e) German Translation for that text already missing in 2.49 and 2.39"
1658398,composer erases div segment,RESOLVED,--,DUPLICATE,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.105 Safari/537.36 Steps to reproduce: keyed in in html tab this sample code from https://www.w3schools.com/howto/howto_js_image_zoom.asp: <div class=""img-zoom-container""> <img id=""myimage"" src=""img_girl.jpg"" width=""300"" height=""240"" alt=""Girl""> <div id=""myresult"" class=""img-zoom-result""></div> </div> Actual results: composer automatically deleted this part without notice: <div id=""myresult"" class=""img-zoom-result""></div> Expected results: should not have deleted the code segment- it is necessary and is read correctly by chrome, firefox and edge"
1658543,Fix searching / filters with custom headers,RESOLVED,--,FIXED,"We need to port the relevant changes from: * Bug 549712 - Customize option in Search Messages is wonky * Bug 1018241 - Customize option in Search Messages continues to be wonky to fix using custom header drop down in search and filter creation dialogs. For good measure, switch to using Services.jsm in mailWidgets.xml (part of Bug 795152)"
1658705,Google Meet session will not start,REOPENED,--,,User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Have got a link to a session in Meet at https://meet.google.com. Trying it in SeaMonkey. Actual results: SeaMonkey browser window revolves infinitely but cannot load that link Expected results: Should go to the session and join it.
1658761,glibc-2.32 build issue: fatal error: sys/sysctl.h: No such file or directory,RESOLVED,--,FIXED,User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Trying to build seamonkey-2.53.3 on Linux with glibc-2.32 results in the following build error: Actual results: In file included from /var/tmp/portage/www-client/seamonkey-2.53.3/work/seamonkey-2.53.3/mozilla/memory/build/mozjemalloc.cpp:224: /var/tmp/portage/www-client/seamonkey-2.53.3/work/seamonkey-2.53.3/seamonk/dist/system_wrappers/sys/sysctl.h:3:15: fatal error: sys/sysctl.h: No such file or directory 3 | #include_next <sys/sysctl.h> | ^~~~~~~~~~~~~~ compilation terminated. Expected results: Build succeeds
1659080,Sorting of Folder pane in Messenger is not following systems locale in SeaMonkey 2.53.3,UNCONFIRMED,--,,User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Using Foldername with Danish character Å or Aa in Messenger for Folder names Actual results: The folders in the Folder Pane starting with Aa and Å is sorted before and after A. Expected results: The folders starting with Å and Aa should be sorted last (after Z) according to Danish locale. SeaMonkey 2.49.5 did this correctly - see attached file.
1659778,Pictures no longer shown on IMGUR,RESOLVED,--,FIXED,"Since today my installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200727210001 (Default Classic Theme) on German WIN7 64bit has stopped to show single pictures on IMGUR. Steps how to reproduce: 1. Open https://imgur.com/ in newly created User Profile » Shows overview of pictures 2. Click arbitrary picture or movie like <https://imgur.com/gallery/IrtIO1q> » Expected: single picture or movie shown Actual: Black Page. Page Info / Media only shows 😥 some small Icons, but they also are invisible. 😥 ### Additional information a) Changing User Agent String without success for now. b) Other Browsers like Edge or FF 80.0a1 (2020-07-09) (32-bit) do the job c) The problem has been confirmed on mozilla.support.seamonkey in Thread ""No more images shown on IMGUR"" for Linux"
1660767,Scrolling with scroll wheel in SeaMonkey gets jerky after a while,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (Windows NT 6.1; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Scrolling with mouse wheel in web pages, email messages, email list, email folders etc. gets jerky when SeaMonkey 2.53.3 has been running for a while (hours). If I close SeaMonkey and reopen it, things are back to normal. I have smooth scrolling disabled system-wise. Running Windows 7. Actual results: The scrolling gets jerky and lagging - I start to scroll and nothing happens for the first couple of rolls. Expected results: Scrolling should not change over time - I don't recall experiencing this with SeaMonkey 2.49.5"
1660948,Pictures no longer shown on tumblr,VERIFIED,--,WORKSFORME,"Since today my unzipped unofficial (by wg9s) De SeaMonkey 2.53.3beta 1 pre Mozilla/5.0 (NT 6.1; Win64; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200823224720 (Default Classic Theme, newly created User Profile) on German WIN7 64bit has stopped to show single pictures and any other contents on tumblr. Steps how to reproduce: 1. Visit [this page](https://www.tumblr.com/explore/trending) (as per Bug 1625370 Comment 3). » Expected: lots of contents shown Actual: Grey/Black Page. Page Info / Media only shows a single gif 😥 ### Additional information a) Changing User Agent String without success for now. b) Other Browsers like Edge do the job c) Fix as per *[Bug 1659778](https://bugzilla.mozilla.org/show_bug.cgi?id=1659778) Pictures no longer shown on IMGUR* (Comment 4) does not help here, problem seems to have different roots."
1661039,Accelerators to tag messages are not shown in the Message -> Tag menu,NEW,--,,"In the support newsgroup, it was pointed out that the accelerators which can be used to tag messages are not shown in the Message->Tag menu in SeaMonkey Mail&News, but do appear in Thunderbird[1]. This menu seems to be built in mailWindowOverlay.js, in SetMessageTagLabel(). While in SeaMonkey this function sets the accesskey attribute, in Thunderbird it sets both accesskey and acceltext. See bug 781466 and the related commit[2]. [1] news://news.mozilla.org/TOidnaeBsMBvc6LCnZ2dnUU7-VWdnZ2d@mozilla.org [2] https://hg.mozilla.org/comm-central/rev/3b436975ce82"
1661070,Unable to select folders/directories with the XUL file picker,NEW,--,,"In SeaMonkey 2.53.3 on GNU/Linux, with ui.allow_platform_file_picker set to false (so that the XUL file picker is used), I can't save two or more files at the same time. There are at least two ways to reproduce this: in Mail&News by saving two or more attachments at once and in the Navigator Page Info dialog Media tab, also by saving two or more items at the same time. This may have been introduced by bug 1335539, where the use of wrapDOMFile in nsFilePicker.js was replaced with createFromNsIFile[1]. This seems to fail silently when the file picker is used to choose a directory. Adding a catch() to these promises, I get NS_ERROR_FILE_IS_DIRECTORY. If I'm understanding the code correctly, CreateFromNsIFile in dom/file/File.cpp calls FileCreatorHelper::CreateFile in FileCreatorHelper.cpp, which calls CreateFileInternal, which calls CreateBlobImpl. This last one calls InitializeChromeFile in MultipartBlobImpl.cpp, which will fail for directories (line 360 for 2.53.3 final). [1] https://hg.mozilla.org/mozilla-central/diff/e769531b24333372cf6e28c6c495abb069136060/toolkit/components/filepicker/nsFilePicker.js"
1661249,CRASH in video conference with WebRTC,UNCONFIRMED,--,,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200727210001 (Default Classic Theme) on German WIN7 64bit: 1. Install Add-on ""WebRTC Permissions UI Toggle"" (1.4.0) 2. Relaunch SeaMonkey 3. Menu ˋExtras → Enable WebRTCˊ 4. Visit https://palava.tv/RainersTestkonferenz with a different device (smartphone)and Seamonkey » Expected: Video call Actual: CRASH after few Seconds. Crash Reports: [bp-8517ac23-dff5-432f-ae44-761780200826 ](https://crash-stats.mozilla.org/report/index/8517ac23-dff5-432f-ae44-761780200826) 26.08.2020 10:18 [bp-6aec57a0-ca1d-4cfa-8319-e2fe30200826](https://crash-stats.mozilla.org/report/index/6aec57a0-ca1d-4cfa-8319-e2fe30200826) 26.08.2020 09:58"
1661265,Page Contents on particular web page on windowsforum.com completely messed,RESOLVED,--,WORKSFORME,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200727210001 (Newly created User Profile, Default Classic Theme) on German WIN7 64bit: 1. Visit https://windowsforum.com/threads/network-diagnostic-information.223812/ » Contents overlapped, cluttered ### Additional Info a) Works fine with MS EDGE"
1661704,out of date page version is retrieved when going back,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.4 Steps to reproduce: prerequisites: account on www.linuxquestions.org * post to an existing thread - a thread with my response is displayed * go to a different site either by typing url manually in the address bar or via bookmarks * go back (alt-left) Actual results: a thread without my response is displayed, to see my answer I have to reload the page (^r) Expected results: a thread with my response should've been displayed"
1661885,Page view damaged for particular windowsforum.com page,RESOLVED,P4,WORKSFORME,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200727210001 (Default Classic Theme) on German WIN7 64bit: 1. Visit windowsforum.com and if possible log in (this step is not mandatory) 2. Visit [this page](https://windowsforum.com/threads/no-connection-to-lan.250915/) 3. Slick on vertical scroll slider and scroll down » Expected: bottom of page with ""Similar Treads"" appears Actual: heavy page damages, missing contents, sometimes a ""page in page view"" will be created with a second view of the side bar. 😥 #### Additional info a) It seems that not many pages are affected, I saw this the first time on windowsforum.com - so low priority"
1661937,502 Bad Gateway,RESOLVED,--,WORKSFORME,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: As an example, try this link in SeaMonkey: https://www.ar25.org/article/ukrayinci-formula-krovi-povne-doslidzhennya.html Actual results: You'll get «502 Bad Gateway» message Expected results: Microsoft Edge opens the link correctly"
1662196,URL special characters become encoded when copy,UNCONFIRMED,--,,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200727210001 (Default Classic Theme) on German WIN7 64bit: 1. Bookmark https://yopad.eu/p/SeaMonkeyTest_""§³FÄd-365days 2. Click into URL-Bar → Select (=higlight) all URL → richtclick → Copy 3. Paste to anywhere » Expected: Pasted string looks like URL Actual: encoding makes it to ""https://yopad.eu/p/SeaMonkeyTest_%22%C2%A7%C2%B3F%C3%84d-365days"" ### Additional info: a) This behavior has at least one ugly side effect: a1) paste clipboard from step 3 to Sidebar - Search input field » Expected: bookmark will be found Actual: not found a2) Move mouse pointer above bookmark from (1) in Sidebar - Bookmarks Panel. Tooltip will show encoded URL. Now rightlick bookmark → Copy → paste to Sidebar - Search input field » Expected: will be found Actual: not found (but you can open this page from Bookmark without problem). b) Encoding does not appear if you only copy partial URL. for step 2 try all URL except quite left ""h"". In (3) you will see correct string, and (a1) will work fine b1) same if you copy all except tailing ""s"
1664242,"classic theme, GTK3: RSS feed preview header can be hard to read when the GTK theme does not specify a tooltip background color",RESOLVED,--,FIXED,"GTK3 themes may use a background image or gradient instead of a background color for tooltips. When using such a GTK theme with the SeaMonkey default/classic theme, the combination of foreground and background colors can result in unreadable (or hard to read) text in the feed preview header, which is styled using tooltip colors. Firefox handled this in bug 1187203."
1664316,unwanted drop-down privacy data deletion list,RESOLVED,--,INVALID,User Agent: Mozilla/5.0 (Windows NT 10.0; WOW64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: this relates to Sea-Monkey when i access my emails I get on the Desktop a drop down menu to delete privacy data - tried to delete it but it only can be canceled so how do I get rid of it permanently? Actual results: keep showing up eveytime Expected results: should not appear at all so I can accidentally delete things listed including URLs history and book marks
1664504,Links lead to wrong comment target on suniversum.de,UNCONFIRMED,P5,,"On mentioned page links targeted to a comment on a page always will get focus on the previous comment. Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200901210005 (Default Classic Theme, newly created user profile) on German WIN7 64bit: 1. Visit [this page on suniversum.de](https://suniversum.de/project/weststadt-aktivkasse-bs/note/die-weststadt-sattelt-auf/) » As expected top of Page is shown 2. Scroll down an click ""before so and so hours/days/...)"" above ""Braunschweiger Apfeltag"" » Expected: ""Braunschweiger Apfeltag"" comment shown Actual: ""Tour mit Tandem-Gruppe ..."" shown ### Additional Info: a) You will see this effects with all similar links on that page. Link above ""Tour mit Tandem-Gruppe ..."" will lead to ""Radtour rings ums Ringgleis"" and so on. b) and that effect is visible on all other pages I tested c) same effect on [wechange.de](https://wechange.de/group/forum/note/bin-mit-dem-wechsel-des-nachrichten-tool-zu/#comment-42049) d) Works fine with Edge e) Works better, but not 100% Exactly with FF 81.0a1 (2020-08-18) (32-bit)"
1665434,Browser 2.53.3 doesn't return back to the tab from which I opened the link,RESOLVED,--,DUPLICATE,"User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: - I'm opening a new tab from some link in some panel, the tab is the last one (browser.tabs.insertRelatedAfterCurrent = false, I like this setting) - I close this (newest) tab Actual results: - the browser switches to the tab left to the just closed (to the tab the far right), browser doesn't return back to the tab from which I opened the link Expected results: I would like the browser to return to the tab from which I opened the link as in 2.49.5. Explanation: I just updated SeaMonkey from 2.49.5 to 2.53.3. And I see different behavior. 2.49.5: - I'm opening a new tab from some link - I close this (newest) tab and the browser returns to the original tab from which I opened the link 2.53.3: - I'm opening a new tab from some link - I close this tab and the browser switches to the tab on the far right, browser doesn't return back to the tab from which I opened the link I search in about:config, ""browser.tabs"" but there is no option to toggle."
1666572,internet radio,RESOLVED,--,INCOMPLETE,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0 Steps to reproduce: I listen to ogg and flac internetradio i made a html file with the urls if the stations Actual results: with Mozilla Firefox ESR the stream continues to play, with SeaMonkey Navigator it stops very often command + R doesn’t always help to restart the stream sometimes just a few seconds and it stops again it can’t be the stream because of what happens in Mozilla Firefox ESR it never stops with flac, only in ogg Expected results: continues play"
1666681,Can't use the video controls on some websites,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Only about 15-20% of the websites with videos that I visit, the video controls will not work when I click on them. You can start the video but, after it starts I can't fast forward using the sliding bar at the bottom to another part of the video. When I click on the ""stop"" button, it won't stop. When I click on the ""full screen"" icon it will not go to full screen. I tried to figure out what video player the sites are using and have been unable to figure out it. I believe it started in the version before 2.53. I hoped it would be fixed before version 2.53 came out. However, the controls still are not working on videos on certain sites. It seems that some sites changed overnight. The videos work correctly and the next day the controls don't work. The videos controls work correctly on Firefox, Chrome and MS Edge but not on Seamonkey. Actual results: Searched the web for answers and found none. None of the video controls worked on a few site with videos. Tried the same sites with the videos on Firefox, Chrome and MS Edge and they all worked fine. Expected resu"
1666713,SeaMonkey 2.53.x source release contains generated binary files,RESOLVED,--,FIXED,The SeaMonkey 2.53.4 source release tarball at <https://archive.mozilla.org/pub/seamonkey/releases/2.53.4/source/seamonkey-2.53.4.source.tar.xz> contains a number of generated files that probably shouldn't be there: mozilla/third_party/python/psutil/build/lib.linux-x86_64-2.7/ mozilla/third_party/python/psutil/build/lib.linux-x86_64-2.7/psutil/ mozilla/third_party/python/psutil/build/lib.linux-x86_64-2.7/psutil/_psutil_linux.so mozilla/third_party/python/psutil/build/lib.linux-x86_64-2.7/psutil/_psutil_posix.so mozilla/third_party/python/psutil/build/temp.linux-x86_64-2.7/ mozilla/third_party/python/psutil/build/temp.linux-x86_64-2.7/psutil/ mozilla/third_party/python/psutil/build/temp.linux-x86_64-2.7/psutil/_psutil_common.o mozilla/third_party/python/psutil/build/temp.linux-x86_64-2.7/psutil/_psutil_linux.o mozilla/third_party/python/psutil/build/temp.linux-x86_64-2.7/psutil/_psutil_posix.o mozilla/third_party/python/psutil/psutil/_psutil_linux.so mozilla/third_party/python/psutil/psutil/_psutil_posix.so mozilla/third_party/python/psutil/tmp/tmp12gn5X.o mozilla/third_party/python/psutil/tmp/tmp1rp_Y8.o mozilla/third_party/python/psutil/tmp/tmp2AQM6Z.o mozilla/third_party/python/p
1667212,add other language user interface,UNCONFIRMED,--,,User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: While working with English localisation do not understand how to add other localisations into user interface to play with several ones.
1667600,View Image error on canvas,RESOLVED,--,FIXED,"Clicking ""View Image"" on a Canvas (which probably the same time is a frame) produces an error: ``` Error: TypeError: Argument 1 is not valid for any of the 1-argument overloads of URL.createObjectURL. Source File: chrome://communicator/content/nsContextMenu.js Line: 1127 ``` The problem is [let blobUrl = URL.createObjectURL(this.target);](https://gitlab.com/seamonkey-project/seamonkey-2.53-comm/-/blob/2_53_4_beta_01/suite/base/content/nsContextMenu.js#L1127) because *this.target.toBlob()* must be used rather then just *this.target* . (And *toBlob()* canvas method is async). Note, the correspond Fx part has [toBlob()](https://gitlab.com/seamonkey-project/seamonkey-2.53-mozilla/-/blob/2_53_4_beta_01/browser/base/content/content.js#L879) Preliminary patch attached (fixed the issue)."
1668166,PINTEREST user pages shown empty,RESOLVED,--,WORKSFORME,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200901210005 **(Newly created User Profile**, Default Classic Theme) on German WIN7 64bit: 1. Visit https://www.pinterest.de/lprttel/ (no login required) Expected: shows lots of pictures Actual: white page 😥 2. compare with view in MS Edge, there the page is shown with lots of pictures ### Additional info Effect is not limitedto that particular page, similar problem with https://www.pinterest.de/rainerbielefeld/ : In SM Text ""Rainer Bielefeld 0 Follower • 3 Folge ich Tja, <http://de.wikipedia.org/wiki/Kleine-Welt-Ph%C3%A4nomen> finde ich interessant, seid bitte nicht Böse, wenn ..."" is missing."
1668337,Memory leak and unresponsive,UNCONFIRMED,--,,User Agent: Mozilla/5.0 (Windows NT 6.1; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.4 Steps to reproduce: Does not matter. Problem seems to be related to memory usage. Simply open 300-500 pictures in tabs. Actual results: 1. Memory usage is increasing even when I do nothing. Obviously a leak. 2. More important When reaching 900 MB memory the browser gets more and more slow. At 1000 MB it becomes absolutely unresponsive and needs to be killed. Sometimes I have to do this 5 times a day. :( Expected results: It just should work! I don't understand why this has not been fixed for a long time. I have tested Firefox 78.3 ESR and Pale Moon 28.14 in the same environment. Both are working fine.
1669015,NEWS FEED subject lines are incorrectly displayed in a place where EMAIL subject lines are supposed to be displayed,NEW,--,,"User Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36 Steps to reproduce: Create a News and Feeds account. Add some subscriptions. Create a search folder called 'unread' of unread messages, i.e. searching on status not equal to read. View the unread folder and type a search term into the search box to limit articles to those whose subject line contains the term. Remove the search term by clicking on the sweeping brush icon. Select the email Inbox. Actual results: After a pause, the News and Feed subjects from the unread folder are displayed in the place where Inbox email subjects should be displayed. Expected results: Email Inbox subjects should have been displayed. This happens in 2.53.4 but has happened in previous, possibly for years."
1669041,"classic theme: hardcoded or undefined link colors can result in hard to read text with dark/""high contrast"" OS themes",NEW,--,,"When using an OS/toolkit theme with a dark background and the SeaMonkey default/classic theme, some parts of the interface have hard to read links: * The RSS/Atom feed preview does not specify link colors: links are colored using the chosen default web page link colors (by default #0000EE for unvisited links, #551A8B for visited links); * Some about: pages have the same problem as feed previews; * The bookmark toolbar has a hardcoded :hover color for top-level bookmarks, #0000FF; * Mail & Newsgroups: Message header contents that are links (e-mail addresses and Message-IDs) have a hardcoded color of #0000FF, with #FF0000 for :hover."
1669221,Particular maptionnaire application does not work,RESOLVED,--,FIXED,"Steps how to reproduce with installation of unofficial (by wg9s) De SeaMonkey 2.53.5 beta 1 pre Mozilla/5.0 (NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Build 20200901210005 (Newly created User Profile, Default Classic Theme) on German WIN7 64bit 1. Visit <https://mep.braunschweig.de/> 2. Click [Jetzt Mitmachen] 3. on appeared <https://new.maptionnaire.com/q/4bu4mmo6v794> click [>] to go to next step 4. Select Stadtbezirk ""Weststadt"" 5. click [>] to go to next step 6. [ÖPNV-Wege], so that small ""ÖPNV-Wege | Abbrechen - Rückgängig - Seichern"" appears 7. Move mouse Pointer on map Expected: Tooltip ""Clicken Sie hier ..."" appears, clicks on map create waypoints Actual: Nothing ### Additional Info a) Works fine in FF, Edge b) I did not get that working with modificaton of HTTP preferences or User Agent String c) Error Console shows 2 declaration errors in step *6("
1670257,Search messages from mail window does not work,NEW,--,,"User Agent: Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Steps to reproduce: Open an e-mail in a separate window by double clicking on it. Make sure the button ""Search Messages"" is present in the Tool bar. Click the ""Search Messages"" button. Actual results: The search Window pops up, but there are no search options present in the search field and the ""Search for messages in:"" drop down box is not prefilled with the current e-mail folder. Even after selecting a folder in the ""Search for messages in:"" drop down - there is still no search options available - so a search cannot be started. Expected results: The search Window should show the same as if ""Tools"" -> ""Search Messages"" in the menu had been chosen, or if Ctrl+Shift+S had been pressed."
1670465,"Website Navigation Bar: ""rel is not defined"" when rel has more than one value",RESOLVED,--,FIXED,"In linkToolbarHandler.js, line 32 compares the value of rel, resulting (with the Website Navigation Bar visible) in ""ReferenceError: rel is not defined"" when this condition is evaluated. This check was introduced in bug 240393, see [0]. Should it be ""linkElement.relValues[i]"" instead of ""rel""? [0] https://bugzilla.mozilla.org/attachment.cgi?id=300877&action=diff"
1671242,I dont find any tab to change UI color to white,RESOLVED,--,INVALID,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36 OPR/71.0.3770.228"
1671245,I dont find any tab to change UI color to white,RESOLVED,--,INVALID,"+++ This bug was initially created as a clone of Bug #1671242 +++ User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.121 Safari/537.36 OPR/71.0.3770.228"
1671790,Port packaging parts of Bug 1647039 to SeaMonkey.,RESOLVED,--,FIXED,msgReadSecurityInfo.js and msgReadSecurityInfo.xhtml was removed.
1673203,MailNews:Composition & Composer: changing text/bg-color often malfunctions & freezes the document-window,UNCONFIRMED,--,,"User Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.4 Steps to reproduce: This bug happens frequently when I try to change the text-color of an already typed text, or background color, both in the HTML- Composer-page or writing or editing a new e-mail. Actual results: Instead of the normal color-menu, with the various little colors to choose from, I get a blank grey block of the same size, and the window freezes: I can no longer work on this document, not close it either. All other open windows do work, but I have to entirely shut down SeaMonkey, and therefore most often loose what new document I was working on. Expected results: The menu for colors (text- or background) should have opened normally, like it did in the earlier versions. (2.49) and I should have been able to keep on working."
1673959,Port extra strings from |Bug 1425962 - Subscribe dialog broken for IMAP and news| and |Bug 1466705 - Fix subscribe dialog for IMAP and news|,RESOLVED,--,FIXED,When bug 1425962 and bug 1466705 were done no equivalent strings were added for SeaMonkey. This means wherever bug 1425962 and bug 1466705 have/get landed we would break.
1674193,Typos and other mistakes on SeaMonkey news page,ASSIGNED,P5,,"I found some typos: offical --> official textareas --> text areas possibilites --> possibilities vulnerabilites --> vulnerabilities and: Link behind ""mozilla.org Donation FAQ"" to <https://www.mozilla.org/de/foundation/donate_faq.html> shows 'Error 404' May be there should simply be a link to <https://www.seamonkey-project.org/donate/>?"
1674615,Particular SM Browser advertisement windows will create a new blank SM window when you close it via Taskbar preview window Close-X,NEW,--,,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 Steps to reproduce: I went to the website https://vww.zetorrents.io for example. It happens with others website too. I choose a link on the main list. Actual results: When the new page loads , a hidden pop-up appears on the background and cannot be closed by using the upper right cross because it created a new one everytime. This new page has got this URL : chrome://sstart/content/sstart.html. The only one to close the window is open it wide. Expected results: The hidden pop-up could have been closed with the upper right cross without creating any other window."
1674667,SeaMonkey source tarball excludes too much,RESOLVED,--,FIXED,As mentioned in Bug 1618852 there are items starting .git that should not be excluded so exclusion list should be something like: .git .gitattributes .gitkeep .gitmodules This backports bug 1621564
1675398,"Close TAB focus switches to TAB left from closed one instead of ""parent TAB"" from which closed TAB became opened",RESOLVED,P4,DUPLICATE,"User Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:60.0) Gecko/20100101 Firefox/60.0 SeaMonkey/2.53.3 Steps to reproduce: Open a new tab Go back to first tab and open another tab. Now close that latest tab again.. Actual results: Browser jumps to the last opened tab (right to latest tab), but not to the tab the latest was opened from (""parent"" tab). Expected results: Browser should jump back to ""parent"" tab."
1675464,"""Save page as"" does not add an ext "".htm"" anymore",RESOLVED,--,FIXED,"User Agent: Mozilla/5.0 (Windows NT 6.3; WOW64; rv:37.0) Gecko/20100101 Firefox/37.0 Steps to reproduce: 1. Try to ""save page as"" on any site, SeaMonkey home page for example 2. Offers to save the page dialog as per my settings. 3. The expected .htm extension is not part of the offered filename 4. Before build 2.53.6 build 20201028210003 it used to be ok It's ok on 2.53.5 build 20200917210035 Actual results: The suggested name to be saved was [filename] Expected results: The suggested name to be saved should have been [filename].htm"
1675722,Email is not periodically checked after login,RESOLVED,--,WORKSFORME,"User Agent: Mozilla/5.0 (X11; Linux i686; rv:83.0) Gecko/20100101 Firefox/83.0 Steps to reproduce: All previous versions: I log on to the POP server with my password. From then every 5 minutes the mail is checked and I need not enter the password. Also, when pressing ""Get Msgs"" I need not enter anything and the mail is checked. From 2.54.4: I log on as usual. Mail is peridically checked from some time (2 hours?) and from then no checks anymore. EACH TIME that I press 'Get Msgs"" I have to re-enter the POP password. Actual results: When you press ""Get Msgs"" you need to re-enter the POP password Expected results: The mail should have been retrieved immediately"
