Issue id,Summary,Status,Priority,Resolution,Description
13525998,Allow multiple event time columns in single DataFrame,Open,Major,,"This is a follow-up task for SPARK-42376. I've observed that all stateful operators deals with event time column via finding the ""first"" event time column and picking it up. This was safe before supporting multiple stateful operators, because the only way a single DataFrame contains more than one event time column is stream-stream join, and then we didn't support adding another stateful operator. It's safer to assume there is only one event time column. With the support of multiple stateful operators, the assumption no longer holds true. Users can add another stateful operators after stream-stream join, which breaks the assumption. Even for the case of (stream-stream join)-stream join, any side of stream-stream join can have multiple event time columns. Since it's non-trivial to reason about the right behavior for all stateful operators, we just disallow DataFrame to have more than one event time columns in SPARK-42376. (The check will be performed in stateful operator against input DataFrame.) This ticket tracks the effort to reason about the right behavior for all stateful operators, and support more than one event time columns in the input DataFrame for stateful operators."
13522733,DS V2 pushdown could let JDBC dialect decide to push down offset and limit,Resolved,Major,Fixed,
13525137,Make spark connect supporting canceling job group,Open,Major,,"PySpark ML crossValidator relies on this: proposal: when spark client sending request, can we make it send with a ""job_group_id"", and in server side, for each request that with the same (user_id, job_group_id), handling request in a fixed thread"
13525174,Getting Started: Live Notebook for Spark Connect,Resolved,Major,Fixed,It would be great to have Live Notebook for Spark Connect in [Getting Started|https://spark.apache.org/docs/latest/api/python/getting_started/index.html] section to help users quick start on Spark Connect.
13525957,Spark Connect Scala Client: support parameterized SQL,Resolved,Major,Fixed,
13525945,Add more test case(s) for longer chain of multiple stateful operators,Open,Major,,This is a follow-up task for SPARK-42376. We added various test cases for both SPARK-40925 and SPARK-42376 but these test cases are more likely chaining two stateful operators. It would be really nice to have another test case(s) dealing with longer chain of stateful operators to increase test coverage.
13525785,Scala Client Add Collection Functions,Resolved,Major,Fixed,
13525839,The HA support of Spark Thrift Server,Open,Major,,"When there are many Spark SQL connects on Spark Thrift Server.if the Thrift Server is down ,the connect cannot get service .So we need to consider the High Availability support for Spark Thrift Server . We want to import the pattern of HiveServer HA to provide ThriftServer HA. we need to get HA support as the 'addServerInstanceToZooKeeper' method of HiveServer2. Use zookeeper to choose the active thrift server when you connect the Spark Thrift Server."
13525767,Support Cube and Rollup,Resolved,Major,Fixed,
13525776,Remove Hadoop 2 from PySpark installation guide,Resolved,Major,Fixed,
13525630,Scala client Write API V2,Closed,Major,Fixed,Impl the Dataset#writeTo method.
13525650,Fix DataFrameWriterV2 to find the default source,Resolved,Major,Fixed,"{code:python} df.writeTo(""test_table"").create() {code} throws: {noformat} pyspark.errors.exceptions.connect.SparkConnectGrpcException: (org.apache.spark.SparkClassNotFoundException) [DATA_SOURCE_NOT_FOUND] Failed to find the data source: . Please find packages at `https://spark.apache.org/third-party-projects.html`. {noformat}"
13525091,"Implement agg by (String, String)*",Resolved,Major,Fixed,
13525702,Scala Client add Window functions,Resolved,Major,Fixed,
13522400,Use available ephemeral port for Spark Connect server in testing,Resolved,Major,Fixed,"Currently Spark Connect tests cannot run in parallel, and requires to set the parallelism as 1 {code} python/run-tests --module pyspark-connect --parallelism 1 {code} The main reason is because of the port being used is hardcorded as the default 15002. We should better search available port, and use it"
13525621,Non-captured session time zone in view creation,Resolved,Major,Fixed,"The session time zone config is captured only when it is set explicitly but if it is not the view is instantiated with the current settings. That's might confuse users since query results depends on explicit SQL config settings while creating a view. The example below portraits the issue: {code:java} val viewName = ""v1_capture_test"" withView(viewName) { assert(get.sessionLocalTimeZone === ""America/Los_Angeles"") createView(viewName, """"""select hour(ts) as H from ( | select cast('2022-01-01T00:00:00.000 America/Los_Angeles' as timestamp) as ts |)"""""".stripMargin, Seq(""H"")) withDefaultTimeZone(java.time.ZoneId.of(""UTC-09:00"")) { withSQLConf(SESSION_LOCAL_TIMEZONE.key -> ""UTC-10:00"") { sql(s""select H from $viewName"").show(false) } } } {code} It is expected to output: {code:java} +---+ |H | +---+ |0 | +---+ {code} but actual output is: {code:java} +---+ |H | +---+ |8 | +---+ {code}"
13525634,Spark Connect Scala Client: Window,Resolved,Major,Fixed,
13525664,Upgrade numpy and pandas in the release Dockerfile,Resolved,Major,Fixed,"Otherwise, errors are raised as shown below when building release docs. {code} ImportError: Warning: Latest version of pandas (1.5.3) is required to generate the documentation; however, your version was 1.1.5 ImportError: this version of pandas is incompatible with numpy < 1.20.3 your numpy version is 1.19.4. Please upgrade numpy to >= 1.20.3 to use this pandas version {code}"
13523207,Log `exitCode` when `SparkContext.stop` starts,Resolved,Major,Fixed,"{code} 23/02/06 02:12:55 INFO SparkContext: SparkContext is stopping with exitCode 0. {code} {code} Pi is roughly 3.147080 23/02/06 02:12:55 INFO SparkContext: SparkContext is stopping with exitCode 0. ... 23/02/06 02:12:55 INFO AbstractConnector: Stopped Spark@1cb72b8{HTTP/1.1, (http/1.1)}{localhost:4040} 23/02/06 02:12:55 INFO SparkUI: Stopped Spark web UI at http://localhost:4040 23/02/06 02:12:55 INFO MapOutputTrackerMasterEndpoint: MapOutputTrackerMasterEndpoint stopped! 23/02/06 02:12:55 INFO MemoryStore: MemoryStore cleared 23/02/06 02:12:55 INFO BlockManager: BlockManager stopped 23/02/06 02:12:55 INFO BlockManagerMaster: BlockManagerMaster stopped 23/02/06 02:12:55 INFO OutputCommitCoordinator$OutputCommitCoordinatorEndpoint: OutputCommitCoordinator stopped! 23/02/06 02:12:55 INFO SparkContext: Successfully stopped SparkContext 23/02/06 02:12:56 INFO ShutdownHookManager: Shutdown hook called {code}"
13525258,Scala client Write API V1,Closed,Major,Fixed,Add basic Dataset#write API for Scala client.
13524920,Scala Client Session Read API,Closed,Major,Fixed,Add SparkSession#read impl to be able to read data.
13525562,"Spark MasterWebUI and WorkerWebUI fail to start when NSSDB used as keystore, getting java.security.KeyStoreException: PKCS11 not found.",Open,Major,,"When we are running Spark by setting up below SSL configurations, Spark masterwebui and workerwebui is fail to start. {quote} ""spark.ssl.enabled"":""true"", ""spark.ssl.keyStore"":""/opt/ibm/jdk/conf/security/nss.fips.cfg"", ""spark.ssl.keyStorePassword"":""<keystore passwd>"", ""spark.ssl.keyStoreType"":""PKCS11"" {quote} *Errors :* {quote}23/02/21 12:29:43 INFO Master: Running Spark version 3.3.1 23/02/21 12:29:43 ERROR MasterWebUI: Failed to bind MasterWebUI java.security.KeyStoreException: PKCS11 not found at java.base/java.security.KeyStore.getInstance(KeyStore.java:878) at org.sparkproject.jetty.util.security.CertificateUtils.getKeyStore(CertificateUtils.java:46) at org.sparkproject.jetty.util.ssl.SslContextFactory.loadKeyStore(SslContextFactory.java:1203) at org.sparkproject.jetty.util.ssl.SslContextFactory.load(SslContextFactory.java:322) at org.sparkproject.jetty.util.ssl.SslContextFactory.doStart(SslContextFactory.java:244) at org.sparkproject.jetty.util.component.AbstractLifeCycle.start(AbstractLifeCycle.java:73) at org.sparkproject.jetty.util.component.ContainerLifeCycle.start(ContainerLifeCycle.java:169) at org.sparkproject.jetty.util.component.ContainerLifeCycle.doStart(ContainerLif"
13525508,Simplify ORC schema merging conflict error check,Resolved,Major,Fixed,
13525503,Apply entrypoint template change to 3.3.0/3.3.1,Resolved,Major,Fixed,
13525506,Fix Sort's maxRowsPerPartition if maxRows does not exist,Resolved,Major,Not A Problem,
13525363,Add official image Dockerfile for Spark v3.3.2,Resolved,Major,Fixed,
13525492,NestedColumnAliasing support pruning adjacent projects,In Progress,Major,,"CollapseProject won't combine adjacent projects into one, e.g. non-cheap expression has been accessed more than once with the below project. Then there would be possible to appear some adjacent project nodes that NestedColumnAliasing does not support pruning."
13525446,scala: accept user_agent in spark connect's connection string,Open,Major,,"Currently, the Spark Connect service's {{client_type}} attribute (which is really user agent) is set to {{_SPARK_CONNECT_PYTHON}} to signify PySpark. Accept an optional {{user_agent}} parameter in the connection string and plumb this down to the Spark Connect service. This enables partners using Spark Connect to set their application as the user agent, which then allows visibility and measurement of integrations and usages of spark connect. This is already done for the Python client: https://github.com/apache/spark/commit/b887d3de954ae5b2482087fe08affcc4ac60c669"
13525195,python: accept user_agent in spark connect's connection string,Resolved,Major,Fixed,"Currently, the Spark Connect service's {{client_type}} attribute (which is really user agent) is set to {{_SPARK_CONNECT_PYTHON}} to signify PySpark. Accept an optional {{user_agent}} parameter in the connection string and plumb this down to the Spark Connect service. This enables partners using Spark Connect to set their application as the user agent, which then allows visibility and measurement of integrations and usages of spark connect."
13525389,reduce spark connect service retry time,Resolved,Major,Abandoned,"https://github.com/apache/spark/blob/5fc44dabe5084fb784f064afe691951a3c270793/python/pyspark/sql/connect/client.py#L411 Currently, 15 retries with the current backoff strategy result in the client sitting in the retry loop for ~400 seconds in the worst case. This means, applications and users using the spark connect client will hang for >6 minutes with no response."
13524439,Add metadata column file block start and length,Resolved,Major,Fixed,
13525175,Spark Connect API reference.,Resolved,Major,Fixed,We need an API documents for Spark Connect such as other components.
13525321,Upgrade Netty to 4.1.89,Resolved,Major,Fixed,This release contains a fix for two regressions that were introduced by 4.1.88.Final: * Don't fail on HttpObjectDecoder's maxHeaderSize greater then (Integer.MAX_VALUE - 2) ([#13216|https://github.com/netty/netty/pull/13216]) * dyld: Symbol not found: _netty_jni_util_JNI_OnLoad when upgrading from 4.1.87.Final to 4.1.88.Final ([#13214|https://github.com/netty/netty/pull/13214])
13522894,Assign name to _LEGACY_ERROR_TEMP_2332,Resolved,Major,Fixed,
13524595,Add documentation for TimestampNTZ type,Resolved,Major,Fixed,
13525255,"Implement agg.{max,min,mean,count,avg,sum}",Resolved,Major,Fixed,
13522792,why executor memory used is shown greater than total available memory on spark ui,Open,Major,,"*I have a spark streaming job that is running for around last 3 weeks. When I open the Executors tab on spark web UI, it shows* # {{memory used - 36.1GB}} # total available memory for storage - 3.2GB *Please refer to the below screenshot of Spark UI* !https://i.stack.imgur.com/nmk39.jpg!"
13524937,Scala Client - Initial Set of Functions,Resolved,Major,Fixed,
13525097,Update MSSQL Dialect to use parentheses for TOP and add tests for Limit clause,Resolved,Major,Fixed,Follow up for SPARK-42131.
13525069,ProtoToPlanTestSuite should analyze its input plans,Resolved,Major,Fixed,"ProtoToPlanTestSuite should analyze its input plans. We are moving to testing functions, and most of these are left as unresolved function by the spark planner. This is not enough to ensure that we are in fact binding to the correct function."
13522897,Assign name to _LEGACY_ERROR_TEMP_2099,Resolved,Major,Fixed,
13525028,Fix 2.13 build errors caused by explain output changes and udfs.,Resolved,Major,Fixed,
13524873,dataset.where() omit quotes if where IN clause has more than 10 operands,Open,Major,,"dataset.where()/filter() omit string quotes if where IN clause has more than 10 operands. With datasourceV1 works as expected. Attached files: java-code.txt, stacktrace.txt, sql.txt - Spark verison 3.3.0 - Scala version 2.12 - DatasourceV2 - Postgres - Postrgres JDBC Driver: 42+ - Java8"
13524934,E2E test should clean-up results,Resolved,Major,Fixed,
13524928,Create pyspark.sql.connect.utils to keep common codes,Resolved,Major,Fixed,SPARK-41457 added `require_minimum_grpc_version` in pandas.utils which is actually unrelated from connect module. we should move all to a separate utils directory
13524896,Implement function max in Scala client,Resolved,Major,Fixed,
13524918,Consolidating the PySpark version upgrade note pages into a single page to make it easier to read,Resolved,Major,Fixed,"Creating a new PySpark migration guide sub page and consolidating the existing 9 separate pages into this one new page. This makes it easier to take a look across multiple version upgrades by simply scrolling on the page. Also, this is similar to the Spark Core Migration Guide page here: [https://spark.apache.org/docs/latest/core-migration-guide.html] Updating the existing main Migration Guide page to point to this new sub page and also making some minor language updates to help readers."
13524555,insertInto fails when the column names are different from the table columns,Resolved,Major,Fixed,"{noformat} File ""/.../python/pyspark/sql/connect/readwriter.py"", line 518, in pyspark.sql.connect.readwriter.DataFrameWriter.insertInto Failed example: df.selectExpr(""age AS col1"", ""name AS col2"").write.insertInto(""tblA"") Exception raised: Traceback (most recent call last): File ""/.../lib/python3.9/doctest.py"", line 1334, in __run exec(compile(example.source, filename, ""single"", File ""<doctest pyspark.sql.connect.readwriter.DataFrameWriter.insertInto[3]>"", line 1, in <module> df.selectExpr(""age AS col1"", ""name AS col2"").write.insertInto(""tblA"") File ""/.../python/pyspark/sql/connect/readwriter.py"", line 477, in insertInto self.saveAsTable(tableName) File ""/.../python/pyspark/sql/connect/readwriter.py"", line 495, in saveAsTable self._spark.client.execute_command(self._write.command(self._spark.client)) File ""/.../python/pyspark/sql/connect/client.py"", line 553, in execute_command self._execute(req) File ""/.../python/pyspark/sql/connect/client.py"", line 648, in _execute self._handle_error(rpc_error) File ""/.../python/pyspark/sql/connect/client.py"", line 718, in _handle_error raise convert_exception(info, status.message) from None pyspark.errors.exceptions.connect.AnalysisException: Ca"
13524914,Rename JDBC option inferTimestampNTZType as preferTimestampNTZ,Resolved,Major,Fixed,
13523803,Mask function's generated code does not handle null input,Resolved,Major,Fixed,"Example: {noformat} create or replace temp view v1 as select * from values (null), ('AbCD123-@$#') as data(col1); cache table v1; select mask(col1) from v1; {noformat} This query results in a {{NullPointerException}}: {noformat} 23/02/07 16:36:06 ERROR Executor: Exception in task 0.0 in stage 3.0 (TID 3) java.lang.NullPointerException at org.apache.spark.sql.catalyst.expressions.codegen.UnsafeWriter.write(UnsafeWriter.java:110) at org.apache.spark.sql.catalyst.expressions.GeneratedClass$GeneratedIteratorForCodegenStage1.processNext(Unknown Source) at org.apache.spark.sql.execution.BufferedRowIterator.hasNext(BufferedRowIterator.java:43) at org.apache.spark.sql.execution.WholeStageCodegenExec$$anon$1.hasNext(WholeStageCodegenExec.scala:760) {noformat} The generated code calls {{UnsafeWriter.write(0, value_0)}} regardless of whether {{Mask.transformInput}} returns null or not. The {{UnsafeWriter.write}} method for {{UTF8String}} does not expect a null pointer. {noformat} /* 031 */ boolean isNull_1 = i.isNullAt(0); /* 032 */ UTF8String value_1 = isNull_1 ? /* 033 */ null : (i.getUTF8String(0)); /* 034 */ /* 035 */ /* 036 */ /* 037 */ /* 038 */ UTF8String value_0 = null; /* 039 */ valu"
13524703,Scala Client - Implement Column API,Resolved,Major,Fixed,
13524767,Fix SparkR install.spark function,Resolved,Major,Fixed,"{code} $ R R version 4.2.1 (2022-06-23) -- ""Funny-Looking Kid"" Copyright (C) 2022 The R Foundation for Statistical Computing Platform: aarch64-apple-darwin20 (64-bit) R is free software and comes with ABSOLUTELY NO WARRANTY. You are welcome to redistribute it under certain conditions. Type 'license()' or 'licence()' for distribution details. Natural language support but running in an English locale R is a collaborative project with many contributors. Type 'contributors()' for more information and 'citation()' on how to cite R or R packages in publications. Type 'demo()' for some demos, 'help()' for on-line help, or 'help.start()' for an HTML browser interface to help. Type 'q()' to quit R. > library(SparkR) Attaching package: ‘SparkR’ The following objects are masked from ‘package:stats’: cov, filter, lag, na.omit, predict, sd, var, window The following objects are masked from ‘package:base’: as.data.frame, colnames, colnames<-, drop, endsWith, intersect, rank, rbind, sample, startsWith, subset, summary, transform, union > install.spark() Spark not found in the cache directory. Installation will start. MirrorUrl not provided. Looking for preferred site from apache website... Prefer"
13524672,Improve multiTransform to generate alternatives dynamically,Resolved,Major,Fixed,
13524738,Use spark.sql.timestampType for data source inference,Resolved,Major,Fixed,"With the configuration `spark.sql.timestampType`, TIMESTAMP in Spark is a user-specified alias associated with one of the TIMESTAMP_LTZ and TIMESTAMP_NTZ variations. This is quite complicated to Spark users. There is another option `spark.sql.sources.timestampNTZTypeInference.enabled` for schema inference. I would like to introduce it in [https://github.com/apache/spark/pull/40005] but having two flags seems too much. After thoughts, I decide to merge `spark.sql.sources.timestampNTZTypeInference.enabled` into `spark.sql.timestampType` and let `spark.sql.timestampType` control the schema inference behavior. We can have followups to add data source options ""inferTimestampNTZType"" for CSV/JSON/partiton column like JDBC data source did."
13524787,Updating PySpark documentation to enhance usability,Resolved,Major,Fixed,"Updates to the PySpark documentation web site: * Fixing typo on the Getting Started page (Version => Versions) * Capitalizing ""In/Out"" in the DataFrame Quick Start notebook * Adding ""(Legacy)"" to the Spark Streaming heading on the Spark Streaming page * Reorganizing the User Guide page to list PySpark guides first + minor language updates"
13524607,Union avoid calling `output` before analysis,Resolved,Major,Fixed,
13524302,Incorrect results or NPE when inserting null value into array using array_insert/array_append,Resolved,Major,Fixed,"Example: {noformat} create or replace temp view v1 as select * from values (array(1, 2, 3, 4), 5, 5), (array(1, 2, 3, 4), 5, null) as v1(col1,col2,col3); select array_insert(col1, col2, col3) from v1; {noformat} This produces an incorrect result: {noformat} [1,2,3,4,5] [1,2,3,4,0] <== should be [1,2,3,4,null] {noformat} A more succint example: {noformat} select array_insert(array(1, 2, 3, 4), 5, cast(null as int)); {noformat} This also produces an incorrect result: {noformat} [1,2,3,4,0] <== should be [1,2,3,4,null] {noformat} Another example: {noformat} create or replace temp view v1 as select * from values (array('1', '2', '3', '4'), 5, '5'), (array('1', '2', '3', '4'), 5, null) as v1(col1,col2,col3); select array_insert(col1, col2, col3) from v1; {noformat} The above query throws a {{NullPointerException}}: {noformat} 23/02/10 11:08:05 ERROR SparkSQLDriver: Failed in [select array_insert(col1, col2, col3) from v1] java.lang.NullPointerException at org.apache.spark.sql.catalyst.expressions.codegen.UnsafeWriter.write(UnsafeWriter.java:110) at org.apache.spark.sql.catalyst.expressions.GeneratedClass$SpecificUnsafeProjection.apply(Unknown Source) at org.apache.spark.sql.execution.Lo"
13524742,Remove unused object in DataFrameAggregateSuite,Resolved,Major,Fixed,
13523015,Introduce base hierarchy to exceptions.,Resolved,Major,Fixed,
13524683,Improve constraint propagation using multiTransform,In Progress,Major,,
13524406,Updating PySpark documentation to support new users better,Resolved,Major,Fixed,"This is the first of a series of updates to the PySpark documentation site to better guide new users on what to use and when as well as help improve discoverability of related pages/resources. * Add ""Overview"" to the top navigation bar to make it easy to get back to the main page (clicking the logo is not super discoverable) * Break architecture image into separate, clickable parts for easy navigation to information for each part * Added links to related topics under each area description * Added date and version to the page"
13524577,Standardize __repr__ of CommonInlineUserDefinedFunction,Resolved,Major,Fixed,"As shown below, `f(df.id)` is evaluated to a Column with a super long representation in Connect, however, the vanilla PySpark returns `Column<'<lambda>(id)'>`. We shall Standardize __repr__ of CommonInlineUserDefinedFunction. {code:python} >>> f = udf(lambda x : x + 1) >>> df.id Column<'id'> >>> f(df.id) Column<'<lambda>(id), True, ""string"", 100, b'\x80\x05\x95\xe1\x01\x00\x00\x00\x00\x00\x00\x8c\x1fpyspark.cloudpickle.cloudpickle\x94\x8c\x0e_make_function\x94\x93\x94(h\x00\x8c\r_builtin_type\x94\x93\x94\x8c\x08CodeType\x94\x85\x94R\x94(K\x01K\x00K\x00K\x01K\x02KCC\x08|\x00d\x01\x17\x00S\x00\x94NK\x01\x86\x94)\x8c\x01x\x94\x85\x94\x8c\x07<stdin>\x94\x8c\x08<lambda>\x94K\x01C\x00\x94))t\x94R\x94}\x94(\x8c\x0b__package__\x94N\x8c\x08__name__\x94\x8c\x08__main__\x94uNNNt\x94R\x94\x8c$pyspark.cloudpickle.cloudpickle_fast\x94\x8c\x12_function_setstate\x94\x93\x94h\x16}\x94}\x94(h\x13h\r\x8c\x0c__qualname__\x94h\r\x8c\x0f__annotations__\x94}\x94\x8c\x0e__kwdefaults__\x94N\x8c\x0c__defaults__\x94N\x8c\n__module__\x94h\x14\x8c\x07__doc__\x94N\x8c\x0b__closure__\x94N\x8c\x17_cloudpickle_submodules\x94]\x94\x8c\x0b__globals__\x94}\x94u\x86\x94\x86R0\x8c\x11pyspark.sql.types\x94\x8c\nStringTy"
13524609,Support setting location for creating external in DataFrameWriterV2,Open,Major,,It not possible to set location when creating a table with DataFrameWriterV2 and therefore no external tables can be created with the new interface. Proposed solution: create a method location in CreateTableWriter interface.
13522895,Assign name to _LEGACY_ERROR_TEMP_1001,Resolved,Major,Fixed,
13522375,Implement `spark.catalog.registerFunction`,Resolved,Major,Fixed,
13522382,DataFrame.createTempView - SparkConnectGrpcException: requirement failed,Resolved,Major,Fixed,"To reproduce, ``` spark.range(1).filter(udf(lambda x: x)(""id"") >= 0).createTempView(""v"") ```"
13522898,Assign name to_LEGACY_ERROR_TEMP_2177,Resolved,Major,Fixed,
13522884,Assign name to _LEGACY_ERROR_TEMP_1152,Resolved,Major,Fixed,
13523899,Avoid unnecessary parquet footer reads when no filters,Open,Major,,
13522392,Support complex return types in DDL strings,Resolved,Major,Fixed,"{code} # Spark Connect >>> spark.range(2).select(udf(lambda x: (x, x), ""struct<x:integer, y:integer>"")(""id"")) ... AssertionError: returnType should be singular # vanilla PySpark >>> spark.range(2).select(udf(lambda x: (x, x), ""struct<x:integer, y:integer>"")(""id"")) DataFrame[<lambda>(id): struct<x:int,y:int>] {code}"
13522905,Fix metadata col can not been resolved,Resolved,Major,Fixed,
13524395,Make suggestion in error message smarter,Open,Major,,"Current suggestion message e.g. `UNRESOLVED_COLUMN.WITH_SUGGESTION` just pumps out all columns, so it would not very helpful for users. This can be better to show most related columns only to user facing error message."
13524354,Upgrade ZSTD-JNI to 1.5.4-1,Resolved,Major,Fixed,
13522883,Assign name to _LEGACY_ERROR_TEMP_0042,Resolved,Major,Fixed,
13524197,Upgrade Apache Kafka to 3.4.0,Resolved,Major,Fixed,[CVE-2023-25194|https://www.cve.org/CVERecord?id=CVE-2023-25194]
13523012,Improve Kryo Serializer Support,Resolved,Major,Fixed,
13523633,Test Framework for Connect Scala Client,Resolved,Major,Fixed,
13522881,Assign name to _LEGACY_ERROR_TEMP_1289,Resolved,Major,Fixed,
13524179,Fix the usage information of bin/spark-sql --help,Resolved,Major,Fixed,It tries to connect to HMS and fail with noisy errors
13524189,The code logic of the configmap max size validation lacks extra content,In Progress,Major,,"In each configmap, Spark adds an extra content in a fixed format,this extra content of the configmap is as belows: spark.kubernetes.namespace: default spark.properties: | #Java properties built from Kubernetes config map with name: spark-exec-b47b438630eec12d-conf-map #Wed Feb 08 20:10:19 CST 2023 spark.kubernetes.namespace=default But the max size validation code logic does not consider this part"
13522395,Reuse UDF test cases under `pyspark.sql.tests`,Resolved,Major,Fixed,
13522882,Assign name to _LEGACY_ERROR_TEMP_2432,Open,Major,,
13523011,Different exception in DataFrame.sample,Resolved,Major,Fixed,It raises {{SparkConnectGrpcException}} instead of {{IllegalArgumentException}}.
13523168,Cleanup orphan sst and log files in RocksDB checkpoint directory,Resolved,Major,Fixed,"When RocksDB version.zip file get overwritten (e.g. concurrent task execution, task/stage/batch reattempts) or the zip file don't get uploaded successfully, the associated sst and log files don't get garbage collected.([https://github.com/databricks/runtime/blob/master/sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/state/RocksDBFileManager.scala|https://github.com/databricks/runtime/blob/master/sql/core/src/main/scala/org/apache/spark/sql/execution/streaming/state/RocksDBFileManager.scala#L305-L309]) These files consume storage. We can clean up these SST files during periodic state store maintenance. The major concern is that sst files for ongoing version also appear to be ""orphan"" because they are uploaded before zip file, we have to be careful not to delete them."
13522472,Update Debugging PySpark documents to show error message properly,Resolved,Major,Fixed,The example in [https://spark.apache.org/docs/latest/api/python/development/debugging.html#debugging-pyspark] is outdated due to new PySpark error framework. We should show proper example
13523702,Use FileSystem.exists in FileSystemBasedCheckpointFileManager.exists,Resolved,Major,Fixed,"Other methods in FileSystemBasedCheckpointFileManager already uses FileSystem.exists for all cases checking existence of the path. Use FileSystem.exists in FileSystemBasedCheckpointFileManager.exists, which is consistent with other methods in FileSystemBasedCheckpointFileManager."
13523064,distinct(count colname) with UNION ALL causes query analyzer bug,Resolved,Major,Fixed,"If you combine a UNION ALL with a count(distinct colname) you get a query analyzer bug. This behaviour is introduced in 3.3.0. The bug was not present in 3.2.1. Here is a reprex in PySpark: {{df_pd = pd.DataFrame([}} {{ \{'surname': 'a', 'first_name': 'b'}}} {{])}} {{df_spark = spark.createDataFrame(df_pd)}} {{df_spark.createOrReplaceTempView(""input_table"")}} {{sql = """"""}} {{SELECT }} {{ (SELECT Count(DISTINCT first_name) FROM input_table) }} {{ AS distinct_value_count}} {{FROM input_table}} {{UNION ALL}} {{SELECT }} {{ (SELECT Count(DISTINCT surname) FROM input_table) }} {{ AS distinct_value_count}} {{FROM input_table """"""}} {{spark.sql(sql).toPandas()}}"
13522890,Assign name to _LEGACY_ERROR_TEMP_2123,Resolved,Major,Fixed,
13522889,Assign name to _LEGACY_ERROR_TEMP_2125,Resolved,Major,Fixed,
13522885,Assign name to _LEGACY_ERROR_TEMP_2127,Resolved,Major,Fixed,
13522876,Assign name to _LEGACY_ERROR_TEMP_1229,Resolved,Major,Fixed,
13522874,Assign name to _LEGACY_ERROR_TEMP_1326,Resolved,Major,Fixed,
13523732,`CreateDataFrame` should accept objects,Resolved,Major,Fixed,
13522385,Support left_outer join,Resolved,Major,Fixed,"``` >>> df = spark.range(1) >>> df2 = spark.range(2) >>> df.join(df2, how=""left_outer"") Traceback (most recent call last): File ""<stdin>"", line 1, in <module> File ""/Users/xinrong.meng/spark/python/pyspark/sql/connect/dataframe.py"", line 438, in join plan.Join(left=self._plan, right=other._plan, on=on, how=how), File ""/Users/xinrong.meng/spark/python/pyspark/sql/connect/plan.py"", line 730, in __init__ raise NotImplementedError( NotImplementedError: Unsupported join type: left_outer. Supported join types include: ""inner"", ""outer"", ""full"", ""fullouter"", ""full_outer"", ""leftouter"", ""left"", ""left_outer"", ""rightouter"", ""right"", ""right_outer"", ""leftsemi"", ""left_semi"", ""semi"", ""leftanti"", ""left_anti"", ""anti"", ""cross"", ```"
13523682,Make `DataFrame.select` support `a.*`,Resolved,Major,Fixed,
13523476,Improve performance of HiveGenericUDTF by making inputProjection instantiate once,Resolved,Major,Fixed,"{code:java} +++ b/sql/hive/benchmarks/HiveUDFBenchmark-per-row-results.txt @@ -0,0 +1,7 @@ +OpenJDK 64-Bit Server VM 1.8.0_352-bre_2022_12_13_23_06-b00 on Mac OS X 13.1 +Intel(R) Core(TM) i9-9980HK CPU @ 2.40GHz +Hive UDTF benchmark: Best Time(ms) Avg Time(ms) Stdev(ms) Rate(M/s) Per Row(ns) Relative +------------------------------------------------------------------------------------------------------------------------ +Hive UDTF dup 2 1574 1680 118 0.7 1501.1 1.0X +Hive UDTF dup 4 2642 3076 588 0.4 2519.9 0.6X + diff --git a/sql/hive/benchmarks/HiveUDFBenchmark-results.txt b/sql/hive/benchmarks/HiveUDFBenchmark-results.txt new file mode 100644 index 0000000000..8af8b6582c --- /dev/null +++ b/sql/hive/benchmarks/HiveUDFBenchmark-results.txt @@ -0,0 +1,7 @@ +OpenJDK 64-Bit Server VM 1.8.0_352-bre_2022_12_13_23_06-b00 on Mac OS X 13.1 +Intel(R) Core(TM) i9-9980HK CPU @ 2.40GHz +Hive UDTF benchmark: Best Time(ms) Avg Time(ms) Stdev(ms) Rate(M/s) Per Row(ns) Relative +------------------------------------------------------------------------------------------------------------------------ +Hive UDTF dup 2 712 789 101 1.5 678.7 1.0X +Hive UDTF dup 4 1212 1294 78 0.9 1156.0 0.6X + {code} "
13522886,Assign name to _LEGACY_ERROR_TEMP_2092,Resolved,Major,Fixed,
13523215,Provide more details in ExecutorUpdated sent in Master.removeWorker,Resolved,Major,Fixed,"Currently field `message` in `ExecutorUpdated` sent in Master.removeWorker is always `Some(""worker lost"")`. We should provide more information in the message instead to better differentiate the cause of the worker removal."
13523474,Add scripts to start and stop Spark Connect server,Resolved,Major,Fixed,"Currently, there is no proper way to start and stop the Spark Connect server. Now it requires you to start it with, for example, a Spark shell: {code} # For development, ./bin/spark-shell \ --jars `ls connector/connect/target/**/spark-connect*SNAPSHOT.jar` \ --conf spark.plugins=org.apache.spark.sql.connect.SparkConnectPlugin {code} {code} # For released Spark versions ./bin/spark-shell \ --packages org.apache.spark:spark-connect_2.12:3.4.0 \ --conf spark.plugins=org.apache.spark.sql.connect.SparkConnectPlugin {code} which is awkward. We need some dedicated scripts for it."
13522872,Assign name to _LEGACY_ERROR_TEMP_1129,Resolved,Major,Fixed,
